cell_id,sample_id,event_index,component_1,component_2,n_test_models,positive_count,negative_count,positive_frequency,negative_frequency
gated_alive:a_3b:5233,a_3b,5233,8.311360359191895,33.214454650878906,10,0,0,0.0,0.0
gated_alive:a_3b:6005,a_3b,6005,-12.076372146606445,-38.04060745239258,10,0,0,0.0,0.0
gated_alive:a_3b:7971,a_3b,7971,24.76667594909668,47.504085540771484,10,0,0,0.0,0.0
gated_alive:a_3b:8385,a_3b,8385,46.37482833862305,-4.139676094055176,10,0,1,0.0,0.1
gated_alive:a_3b:9692,a_3b,9692,-6.317959308624268,-17.97980308532715,10,0,0,0.0,0.0
gated_alive:a_3b:11973,a_3b,11973,-23.111452102661133,-46.78813934326172,10,0,0,0.0,0.0
gated_alive:a_3b:12023,a_3b,12023,-14.330780029296875,47.86797332763672,10,0,0,0.0,0.0
gated_alive:a_3b:12602,a_3b,12602,15.474803924560547,27.14585304260254,10,0,0,0.0,0.0
gated_alive:a_3b:12636,a_3b,12636,43.25579071044922,36.99989318847656,10,0,0,0.0,0.0
gated_alive:a_3b:13190,a_3b,13190,2.5500338077545166,52.5968132019043,10,0,0,0.0,0.0
gated_alive:a_3b:13505,a_3b,13505,-16.277944564819336,-46.963077545166016,10,0,0,0.0,0.0
gated_alive:a_3b:13930,a_3b,13930,31.363712310791016,8.745100021362305,10,0,0,0.0,0.0
gated_alive:a_3b:14091,a_3b,14091,14.793996810913086,-3.1603429317474365,10,0,0,0.0,0.0
gated_alive:a_3b:14192,a_3b,14192,-13.892705917358398,57.360599517822266,10,0,0,0.0,0.0
gated_alive:a_3b:14820,a_3b,14820,-53.87940979003906,-25.85563850402832,10,0,0,0.0,0.0
gated_alive:a_3b:15156,a_3b,15156,2.175144672393799,9.810957908630371,10,0,0,0.0,0.0
gated_alive:a_3b:15356,a_3b,15356,29.193815231323242,40.130550384521484,10,0,0,0.0,0.0
gated_alive:a_3b:15358,a_3b,15358,-7.386762619018555,-62.39381408691406,10,0,0,0.0,0.0
gated_alive:a_3b:15600,a_3b,15600,34.703216552734375,-27.482526779174805,10,0,0,0.0,0.0
gated_alive:a_3b:15908,a_3b,15908,45.354915618896484,5.447947025299072,10,0,0,0.0,0.0
gated_alive:a_3b:18038,a_3b,18038,56.326820373535156,-4.341060161590576,10,0,0,0.0,0.0
gated_alive:a_3b:18076,a_3b,18076,-24.497507095336914,-58.199607849121094,10,0,0,0.0,0.0
gated_alive:a_3b:18374,a_3b,18374,-43.295860290527344,44.20035171508789,10,0,0,0.0,0.0
gated_alive:a_3b:18408,a_3b,18408,-47.23122024536133,-31.0596866607666,10,0,0,0.0,0.0
gated_alive:a_3b:18489,a_3b,18489,-36.59503173828125,8.740015029907227,10,0,0,0.0,0.0
gated_alive:a_3b:18692,a_3b,18692,40.4720458984375,26.8410701751709,10,0,0,0.0,0.0
gated_alive:a_3b:19195,a_3b,19195,-42.553218841552734,26.71263885498047,10,0,0,0.0,0.0
gated_alive:a_3b:19311,a_3b,19311,3.8509702682495117,23.464296340942383,10,0,0,0.0,0.0
gated_alive:a_3b:19518,a_3b,19518,-53.92362976074219,-28.362014770507812,10,0,0,0.0,0.0
gated_alive:a_3b:21018,a_3b,21018,-54.04722213745117,-19.95836639404297,10,0,0,0.0,0.0
gated_alive:a_3b:21133,a_3b,21133,48.299503326416016,41.586612701416016,10,0,1,0.0,0.1
gated_alive:a_3b:21874,a_3b,21874,6.469188213348389,61.52727127075195,10,0,0,0.0,0.0
gated_alive:a_3b:21891,a_3b,21891,38.6108512878418,43.670860290527344,10,0,0,0.0,0.0
gated_alive:a_3b:22835,a_3b,22835,-59.63329315185547,-1.7729922533035278,10,0,0,0.0,0.0
gated_alive:a_3b:22951,a_3b,22951,-1.6016111373901367,26.273239135742188,10,0,0,0.0,0.0
gated_alive:a_3b:23026,a_3b,23026,-52.40126037597656,-42.23299789428711,10,0,0,0.0,0.0
gated_alive:a_3b:23898,a_3b,23898,32.071800231933594,-14.786927223205566,10,0,0,0.0,0.0
gated_alive:a_3b:24780,a_3b,24780,44.55347442626953,-16.005142211914062,10,0,0,0.0,0.0
gated_alive:a_3b:24781,a_3b,24781,-15.740766525268555,0.4348170757293701,10,0,0,0.0,0.0
gated_alive:a_3b:25389,a_3b,25389,-54.37546920776367,-43.96917724609375,10,0,0,0.0,0.0
gated_alive:a_3b:25483,a_3b,25483,7.526612281799316,61.72561264038086,10,0,0,0.0,0.0
gated_alive:a_3b:25705,a_3b,25705,-2.4913389682769775,4.066378593444824,10,0,0,0.0,0.0
gated_alive:a_3b:26267,a_3b,26267,-52.516273498535156,8.315289497375488,10,0,0,0.0,0.0
gated_alive:a_3b:27046,a_3b,27046,0.8418901562690735,8.59027099609375,10,0,0,0.0,0.0
gated_alive:a_3b:27064,a_3b,27064,-10.681422233581543,6.956055164337158,10,0,0,0.0,0.0
gated_alive:a_3b:27932,a_3b,27932,-8.554567337036133,63.85377883911133,10,0,0,0.0,0.0
gated_alive:a_3b:28005,a_3b,28005,-45.840049743652344,-17.331439971923828,10,0,0,0.0,0.0
gated_alive:a_3b:29058,a_3b,29058,-59.47705841064453,-31.155384063720703,10,0,0,0.0,0.0
gated_alive:a_3b:29476,a_3b,29476,-35.78573226928711,25.217199325561523,10,0,0,0.0,0.0
gated_alive:a_3b:29986,a_3b,29986,39.13819122314453,30.829669952392578,10,0,0,0.0,0.0
gated_alive:a_3b:30195,a_3b,30195,29.658458709716797,46.68610382080078,10,0,0,0.0,0.0
gated_alive:a_3b:30587,a_3b,30587,-22.110408782958984,-52.33100509643555,10,0,0,0.0,0.0
gated_alive:a_3b:31856,a_3b,31856,-10.851305961608887,4.416126251220703,10,0,0,0.0,0.0
gated_alive:a_3b:31900,a_3b,31900,-45.1811408996582,26.498273849487305,10,0,0,0.0,0.0
gated_alive:a_3b:32070,a_3b,32070,1.529107928276062,26.43206024169922,10,0,0,0.0,0.0
gated_alive:a_3b:32442,a_3b,32442,-35.23191452026367,-10.598678588867188,10,0,0,0.0,0.0
gated_alive:a_3b:32520,a_3b,32520,-50.6234245300293,-23.566631317138672,10,0,0,0.0,0.0
gated_alive:a_3b:32851,a_3b,32851,-49.632728576660156,-48.05670928955078,10,0,0,0.0,0.0
gated_alive:a_3b:33410,a_3b,33410,28.554004669189453,-11.319658279418945,10,0,0,0.0,0.0
gated_alive:a_3b:33816,a_3b,33816,-50.42360305786133,-36.7205924987793,10,0,0,0.0,0.0
gated_alive:a_3b:33832,a_3b,33832,-22.391868591308594,-56.161224365234375,10,0,0,0.0,0.0
gated_alive:a_3b:35178,a_3b,35178,41.20128631591797,39.48831558227539,10,0,0,0.0,0.0
gated_alive:a_3b:35470,a_3b,35470,41.83149719238281,30.288393020629883,10,0,0,0.0,0.0
gated_alive:a_3b:35786,a_3b,35786,25.52066421508789,-4.471921920776367,10,0,0,0.0,0.0
gated_alive:a_3b:35829,a_3b,35829,0.1716511994600296,49.069454193115234,10,0,0,0.0,0.0
gated_alive:a_3b:35897,a_3b,35897,52.67172622680664,-6.7251811027526855,10,0,0,0.0,0.0
gated_alive:a_3b:36112,a_3b,36112,30.46030044555664,19.615575790405273,10,0,0,0.0,0.0
gated_alive:a_3b:36380,a_3b,36380,7.9657745361328125,-16.894296646118164,10,0,0,0.0,0.0
gated_alive:a_3b:36549,a_3b,36549,48.08128356933594,-3.3140828609466553,10,0,0,0.0,0.0
gated_alive:a_3b:36727,a_3b,36727,-42.70610427856445,-13.955720901489258,10,0,0,0.0,0.0
gated_alive:a_3b:37791,a_3b,37791,-50.52919387817383,-29.63194465637207,10,0,0,0.0,0.0
gated_alive:a_3b:37797,a_3b,37797,-33.57267379760742,10.363249778747559,10,0,0,0.0,0.0
gated_alive:a_3b:38112,a_3b,38112,52.08367156982422,-31.959869384765625,10,0,1,0.0,0.1
gated_alive:a_3b:38161,a_3b,38161,-18.441150665283203,37.62503433227539,10,0,0,0.0,0.0
gated_alive:a_3b:38276,a_3b,38276,-40.96186828613281,30.671110153198242,10,0,0,0.0,0.0
gated_alive:a_3b:38934,a_3b,38934,-5.8180975914001465,3.4208791255950928,10,0,0,0.0,0.0
gated_alive:a_3b:39454,a_3b,39454,32.85334777832031,43.751747131347656,10,0,0,0.0,0.0
gated_alive:a_3b:40253,a_3b,40253,-19.65471076965332,-32.5293083190918,10,0,0,0.0,0.0
gated_alive:a_3b:40278,a_3b,40278,-10.757533073425293,-9.569570541381836,10,0,0,0.0,0.0
gated_alive:a_3b:40545,a_3b,40545,-52.402427673339844,7.241389751434326,10,0,0,0.0,0.0
gated_alive:a_3b:40580,a_3b,40580,-12.588804244995117,-64.30331420898438,10,0,0,0.0,0.0
gated_alive:a_3b:41748,a_3b,41748,54.98379135131836,8.038569450378418,10,0,0,0.0,0.0
gated_alive:a_3b:42015,a_3b,42015,-52.59829330444336,-43.15228271484375,10,0,0,0.0,0.0
gated_alive:a_3b:42119,a_3b,42119,11.569652557373047,33.440128326416016,10,0,0,0.0,0.0
gated_alive:a_3b:42542,a_3b,42542,-16.731903076171875,-32.584991455078125,10,0,0,0.0,0.0
gated_alive:a_3b:42741,a_3b,42741,-59.1181755065918,-17.746736526489258,10,0,0,0.0,0.0
gated_alive:a_3b:43466,a_3b,43466,-8.920985221862793,62.679176330566406,10,0,0,0.0,0.0
gated_alive:a_3b:44102,a_3b,44102,16.98956871032715,20.448062896728516,10,0,0,0.0,0.0
gated_alive:a_3b:44454,a_3b,44454,-53.99305725097656,25.25198745727539,10,0,0,0.0,0.0
gated_alive:a_3b:44850,a_3b,44850,9.20473861694336,40.43535232543945,10,0,0,0.0,0.0
gated_alive:a_3b:45214,a_3b,45214,34.41478729248047,50.01951599121094,10,0,0,0.0,0.0
gated_alive:a_3b:45215,a_3b,45215,-39.31781005859375,-16.206663131713867,10,0,0,0.0,0.0
gated_alive:a_3b:45785,a_3b,45785,-11.887693405151367,-48.93088150024414,10,0,0,0.0,0.0
gated_alive:a_3b:45875,a_3b,45875,-7.0641326904296875,-4.585326194763184,10,0,0,0.0,0.0
gated_alive:a_3b:46224,a_3b,46224,-2.9533205032348633,14.44792652130127,10,0,0,0.0,0.0
gated_alive:a_3b:48566,a_3b,48566,-52.938873291015625,-42.54789352416992,10,0,0,0.0,0.0
gated_alive:a_3b:48584,a_3b,48584,56.62907409667969,5.3386759757995605,10,0,1,0.0,0.1
gated_alive:a_3b:49258,a_3b,49258,51.58839797973633,-3.8222103118896484,10,0,0,0.0,0.0
gated_alive:a_3b:49827,a_3b,49827,34.80990219116211,46.42878341674805,10,0,0,0.0,0.0
gated_alive:a_3b:50112,a_3b,50112,-39.39661407470703,-47.932395935058594,10,0,0,0.0,0.0
gated_alive:a_3b:50276,a_3b,50276,6.801512718200684,18.227397918701172,10,0,0,0.0,0.0
gated_alive:a_3b:50711,a_3b,50711,-14.721714973449707,25.455394744873047,10,0,0,0.0,0.0
gated_alive:a_3b:51202,a_3b,51202,-42.32627868652344,-34.25795364379883,10,0,0,0.0,0.0
gated_alive:a_3b:51410,a_3b,51410,2.0435752868652344,-14.011555671691895,10,0,0,0.0,0.0
gated_alive:a_3b:51919,a_3b,51919,14.283723831176758,27.308496475219727,10,0,0,0.0,0.0
gated_alive:a_3b:51951,a_3b,51951,1.3045746088027954,20.278987884521484,10,0,0,0.0,0.0
gated_alive:a_3b:52044,a_3b,52044,52.87148666381836,-6.14511775970459,10,0,0,0.0,0.0
gated_alive:a_3b:52565,a_3b,52565,54.93579864501953,7.642122268676758,10,0,0,0.0,0.0
gated_alive:a_3b:53535,a_3b,53535,53.77741622924805,-8.631118774414062,10,0,0,0.0,0.0
gated_alive:a_3b:53763,a_3b,53763,11.680391311645508,-12.950444221496582,10,0,0,0.0,0.0
gated_alive:a_3b:54327,a_3b,54327,36.070281982421875,27.54212188720703,10,0,0,0.0,0.0
gated_alive:a_3b:55047,a_3b,55047,-9.113840103149414,-62.83453369140625,10,0,0,0.0,0.0
gated_alive:a_3b:55148,a_3b,55148,1.3147035837173462,-1.9695394039154053,10,0,0,0.0,0.0
gated_alive:a_3b:55644,a_3b,55644,-61.198509216308594,-34.78838348388672,10,0,0,0.0,0.0
gated_alive:a_3b:55742,a_3b,55742,-51.19178771972656,-42.66338348388672,10,0,0,0.0,0.0
gated_alive:a_3b:56369,a_3b,56369,-47.61429977416992,-25.690284729003906,10,0,0,0.0,0.0
gated_alive:a_3b:56400,a_3b,56400,56.0551643371582,23.675996780395508,10,0,7,0.0,0.7
gated_alive:a_3b:56952,a_3b,56952,-44.180824279785156,23.997802734375,10,0,0,0.0,0.0
gated_alive:a_3b:57097,a_3b,57097,-52.50556564331055,-44.0540885925293,10,0,0,0.0,0.0
gated_alive:a_3b:57574,a_3b,57574,-16.28266716003418,59.15983581542969,10,0,0,0.0,0.0
gated_alive:a_3b:57591,a_3b,57591,25.235567092895508,33.70703125,10,0,0,0.0,0.0
gated_alive:a_3b:57717,a_3b,57717,-8.290775299072266,-13.144062042236328,10,0,0,0.0,0.0
gated_alive:a_3b:57893,a_3b,57893,-17.428308486938477,41.33283615112305,10,0,0,0.0,0.0
gated_alive:a_3b:58056,a_3b,58056,-19.937210083007812,-54.66114807128906,10,0,0,0.0,0.0
gated_alive:a_3b:58115,a_3b,58115,-39.751922607421875,10.342761039733887,10,0,0,0.0,0.0
gated_alive:a_3b:58331,a_3b,58331,20.90020751953125,28.088050842285156,10,0,0,0.0,0.0
gated_alive:a_3b:58680,a_3b,58680,24.6584529876709,21.3450870513916,10,0,6,0.0,0.6
gated_alive:a_3b:58799,a_3b,58799,-1.989867925643921,13.587573051452637,10,0,0,0.0,0.0
gated_alive:a_3b:60162,a_3b,60162,38.93022155761719,32.82229995727539,10,0,0,0.0,0.0
gated_alive:a_3b:60820,a_3b,60820,26.595855712890625,10.461694717407227,10,0,0,0.0,0.0
gated_alive:a_3b:60869,a_3b,60869,-17.826417922973633,-14.316895484924316,10,0,0,0.0,0.0
gated_alive:a_3b:61496,a_3b,61496,19.340593338012695,27.20026397705078,10,0,0,0.0,0.0
gated_alive:a_3b:61529,a_3b,61529,-11.224499702453613,-54.41731643676758,10,0,0,0.0,0.0
gated_alive:a_3b:62876,a_3b,62876,23.162118911743164,48.978614807128906,10,0,0,0.0,0.0
gated_alive:a_3b:63704,a_3b,63704,9.900440216064453,-3.3612380027770996,10,0,0,0.0,0.0
gated_alive:a_3b:64791,a_3b,64791,-54.42487716674805,-34.06778335571289,10,0,0,0.0,0.0
gated_alive:a_3b:64894,a_3b,64894,-5.232504367828369,31.23002815246582,10,0,0,0.0,0.0
gated_alive:a_3b:65040,a_3b,65040,42.88784408569336,-21.928295135498047,10,0,0,0.0,0.0
gated_alive:a_3b:65428,a_3b,65428,-12.821391105651855,-43.92080307006836,10,0,0,0.0,0.0
gated_alive:a_3b:65541,a_3b,65541,-40.754119873046875,-18.457881927490234,10,0,0,0.0,0.0
gated_alive:a_3b:67164,a_3b,67164,2.965982437133789,4.748476982116699,10,0,0,0.0,0.0
gated_alive:a_3b:67172,a_3b,67172,51.253170013427734,-8.113847732543945,10,0,0,0.0,0.0
gated_alive:a_3b:67659,a_3b,67659,-42.575618743896484,-26.3438720703125,10,0,0,0.0,0.0
gated_alive:a_3b:67714,a_3b,67714,-3.011610507965088,20.225414276123047,10,0,0,0.0,0.0
gated_alive:a_3b:67726,a_3b,67726,-16.891571044921875,-43.926666259765625,10,0,0,0.0,0.0
gated_alive:a_3b:67751,a_3b,67751,-60.206417083740234,-32.17628860473633,10,0,0,0.0,0.0
gated_alive:a_3b:68382,a_3b,68382,-10.962747573852539,-45.0301399230957,10,0,0,0.0,0.0
gated_alive:a_3b:68414,a_3b,68414,-4.722209930419922,-61.89844512939453,10,0,0,0.0,0.0
gated_alive:a_3b:70037,a_3b,70037,40.24909591674805,15.417048454284668,10,0,0,0.0,0.0
gated_alive:a_3b:70453,a_3b,70453,-5.504758358001709,26.36751365661621,10,0,0,0.0,0.0
gated_alive:a_3b:72362,a_3b,72362,40.43617630004883,46.600242614746094,10,0,0,0.0,0.0
gated_alive:a_3b:72498,a_3b,72498,-1.5567864179611206,29.182941436767578,10,0,0,0.0,0.0
gated_alive:a_3b:72741,a_3b,72741,-9.240507125854492,-47.275630950927734,10,0,0,0.0,0.0
gated_alive:a_3b:72865,a_3b,72865,-52.80887222290039,-41.50853729248047,10,0,0,0.0,0.0
gated_alive:a_3b:72922,a_3b,72922,-18.695302963256836,-30.848886489868164,10,0,0,0.0,0.0
gated_alive:a_3b:73562,a_3b,73562,3.4731266498565674,-2.1117336750030518,10,0,0,0.0,0.0
gated_alive:a_3b:73882,a_3b,73882,-41.71623611450195,10.6019287109375,10,0,1,0.0,0.1
gated_alive:a_3b:73934,a_3b,73934,-29.16344451904297,-27.376407623291016,10,0,0,0.0,0.0
gated_alive:a_3b:73996,a_3b,73996,43.2021484375,36.98688507080078,10,0,0,0.0,0.0
gated_alive:a_3b:74907,a_3b,74907,-41.235477447509766,-12.291004180908203,10,0,0,0.0,0.0
gated_alive:a_3b:76360,a_3b,76360,59.02567672729492,-17.411291122436523,10,0,0,0.0,0.0
gated_alive:a_3b:76992,a_3b,76992,14.425674438476562,19.002460479736328,10,0,0,0.0,0.0
gated_alive:a_3b:77243,a_3b,77243,-25.773500442504883,45.73105239868164,10,0,0,0.0,0.0
gated_alive:a_3b:77731,a_3b,77731,10.77461051940918,30.24629783630371,10,0,0,0.0,0.0
gated_alive:a_3b:78290,a_3b,78290,-15.013075828552246,-52.947391510009766,10,0,0,0.0,0.0
gated_alive:a_3b:78445,a_3b,78445,37.56525802612305,10.58599853515625,10,0,0,0.0,0.0
gated_alive:a_3b:78988,a_3b,78988,-50.48240280151367,-15.740509033203125,10,0,0,0.0,0.0
gated_alive:a_3b:79209,a_3b,79209,-13.137598991394043,-54.686187744140625,10,0,0,0.0,0.0
gated_alive:a_3b:79828,a_3b,79828,2.2278616428375244,7.358077526092529,10,0,0,0.0,0.0
gated_alive:a_3b:80359,a_3b,80359,42.94709014892578,3.602513313293457,10,0,0,0.0,0.0
gated_alive:a_3b:81390,a_3b,81390,18.96213150024414,55.24286651611328,10,0,0,0.0,0.0
gated_alive:a_3b:81995,a_3b,81995,-25.065855026245117,35.61381149291992,10,0,0,0.0,0.0
gated_alive:a_3b:82608,a_3b,82608,-29.940277099609375,3.776097297668457,10,0,0,0.0,0.0
gated_alive:a_3b:82962,a_3b,82962,21.3809871673584,24.384946823120117,10,0,0,0.0,0.0
gated_alive:a_3b:83878,a_3b,83878,25.158578872680664,-9.048975944519043,10,0,0,0.0,0.0
gated_alive:a_3b:84283,a_3b,84283,2.2831974029541016,-63.5129508972168,10,0,0,0.0,0.0
gated_alive:a_3b:84297,a_3b,84297,25.824249267578125,51.81924057006836,10,0,0,0.0,0.0
gated_alive:a_3b:84974,a_3b,84974,-18.402372360229492,-51.265254974365234,10,0,0,0.0,0.0
gated_alive:a_3b:85127,a_3b,85127,-39.412837982177734,23.439550399780273,10,0,0,0.0,0.0
gated_alive:a_3b:85159,a_3b,85159,-58.6934700012207,-31.99386215209961,10,0,0,0.0,0.0
gated_alive:a_3b:85597,a_3b,85597,-3.9805853366851807,-42.225521087646484,10,0,0,0.0,0.0
gated_alive:a_3b:85797,a_3b,85797,-48.636497497558594,-29.328109741210938,10,0,0,0.0,0.0
gated_alive:a_3b:86304,a_3b,86304,10.296455383300781,28.229801177978516,10,0,0,0.0,0.0
gated_alive:a_3b:87326,a_3b,87326,-47.71564483642578,47.41270065307617,10,0,0,0.0,0.0
gated_alive:a_3b:87506,a_3b,87506,-54.384151458740234,25.682371139526367,10,0,0,0.0,0.0
gated_alive:a_3b:87813,a_3b,87813,-5.103773593902588,-62.81832504272461,10,0,0,0.0,0.0
gated_alive:a_3b:87843,a_3b,87843,-4.490818500518799,-4.170547962188721,10,0,3,0.0,0.3
gated_alive:a_3b:88531,a_3b,88531,-17.36765480041504,-48.59868621826172,10,0,0,0.0,0.0
gated_alive:a_3b:88692,a_3b,88692,54.136329650878906,-1.179538607597351,10,0,0,0.0,0.0
gated_alive:a_3b:88779,a_3b,88779,-40.0876579284668,0.6499022841453552,10,0,0,0.0,0.0
gated_alive:a_3b:89556,a_3b,89556,-30.8823299407959,3.7183406352996826,10,0,0,0.0,0.0
gated_alive:a_3b:91753,a_3b,91753,-12.73913288116455,-45.47875213623047,10,0,0,0.0,0.0
gated_alive:a_3b:91996,a_3b,91996,21.183269500732422,15.543792724609375,10,0,0,0.0,0.0
gated_alive:a_3b:92599,a_3b,92599,52.3338623046875,-12.773337364196777,10,0,0,0.0,0.0
gated_alive:a_3b:92780,a_3b,92780,15.113875389099121,12.843395233154297,10,0,0,0.0,0.0
gated_alive:a_3b:93485,a_3b,93485,-23.84479522705078,-31.635971069335938,10,0,0,0.0,0.0
gated_alive:a_3b:94134,a_3b,94134,-40.810970306396484,-17.113000869750977,10,0,0,0.0,0.0
gated_alive:a_3b:94297,a_3b,94297,-2.933955192565918,19.055957794189453,10,0,0,0.0,0.0
gated_alive:a_3b:94345,a_3b,94345,-43.292659759521484,12.538565635681152,10,0,0,0.0,0.0
gated_alive:a_3b:94667,a_3b,94667,-3.470437526702881,-2.843209743499756,10,0,0,0.0,0.0
gated_alive:a_3b:95972,a_3b,95972,-17.674840927124023,-56.5934944152832,10,0,0,0.0,0.0
gated_alive:a_3b:97281,a_3b,97281,-49.514278411865234,-24.263586044311523,10,0,0,0.0,0.0
gated_alive:a_3b:98378,a_3b,98378,-6.561086177825928,-50.1020393371582,10,0,0,0.0,0.0
gated_alive:a_3b:98559,a_3b,98559,-35.4013557434082,-4.419149875640869,10,0,0,0.0,0.0
gated_alive:a_3b:98725,a_3b,98725,-50.28863525390625,-19.568408966064453,10,0,0,0.0,0.0
gated_alive:a_3b:99523,a_3b,99523,-47.43587875366211,6.632307052612305,10,0,0,0.0,0.0
gated_alive:a_3b:100387,a_3b,100387,4.998232841491699,65.55941772460938,10,0,0,0.0,0.0
gated_alive:a_3b:101160,a_3b,101160,-13.114814758300781,-49.2188835144043,10,0,0,0.0,0.0
gated_alive:a_3b:101226,a_3b,101226,-8.221786499023438,-60.87455368041992,10,0,0,0.0,0.0
gated_alive:a_3b:101610,a_3b,101610,0.6974100470542908,-2.6561295986175537,10,0,0,0.0,0.0
gated_alive:a_3b:102978,a_3b,102978,-51.205299377441406,8.673384666442871,10,0,0,0.0,0.0
gated_alive:a_3b:103589,a_3b,103589,49.37862014770508,-0.7409447431564331,10,0,0,0.0,0.0
gated_alive:a_3b:103650,a_3b,103650,-2.0338962078094482,16.382675170898438,10,0,0,0.0,0.0
gated_alive:a_3b:103851,a_3b,103851,-16.388978958129883,-47.093482971191406,10,0,0,0.0,0.0
gated_alive:a_3b:104115,a_3b,104115,-54.77695846557617,-21.58579444885254,10,0,0,0.0,0.0
gated_alive:a_3b:104159,a_3b,104159,-50.33255386352539,-20.62792205810547,10,0,0,0.0,0.0
gated_alive:a_3b:104308,a_3b,104308,45.850181579589844,-28.86182403564453,10,0,0,0.0,0.0
gated_alive:a_3b:104692,a_3b,104692,-53.70389938354492,-45.970115661621094,10,0,0,0.0,0.0
gated_alive:a_3b:105045,a_3b,105045,15.182893753051758,-18.425926208496094,10,0,0,0.0,0.0
gated_alive:a_3b:105290,a_3b,105290,-10.523506164550781,18.112396240234375,10,0,0,0.0,0.0
gated_alive:a_3b:106438,a_3b,106438,-24.025588989257812,-58.66483688354492,10,0,0,0.0,0.0
gated_alive:a_3b:106601,a_3b,106601,5.316741466522217,33.705848693847656,10,0,0,0.0,0.0
gated_alive:a_3b:106766,a_3b,106766,25.61026382446289,34.53165054321289,10,0,0,0.0,0.0
gated_alive:a_3b:106830,a_3b,106830,25.441606521606445,14.457883834838867,10,0,0,0.0,0.0
gated_alive:a_3b:106999,a_3b,106999,-48.84133529663086,-25.221818923950195,10,0,0,0.0,0.0
gated_alive:a_3b:107424,a_3b,107424,-40.39590835571289,-14.197993278503418,10,0,0,0.0,0.0
gated_alive:a_3b:108095,a_3b,108095,-48.6953125,-5.427768230438232,10,0,0,0.0,0.0
gated_alive:a_3b:108267,a_3b,108267,-49.2135124206543,-30.70185089111328,10,0,0,0.0,0.0
gated_alive:a_3b:108368,a_3b,108368,15.017484664916992,8.922142028808594,10,0,0,0.0,0.0
gated_alive:a_3b:108497,a_3b,108497,-29.205081939697266,52.062984466552734,10,0,0,0.0,0.0
gated_alive:a_3b:109178,a_3b,109178,62.62126922607422,-13.852550506591797,10,0,0,0.0,0.0
gated_alive:a_3b:110712,a_3b,110712,1.0468696355819702,49.10066604614258,10,0,0,0.0,0.0
gated_alive:a_3b:111230,a_3b,111230,14.95913314819336,-2.7035088539123535,10,0,0,0.0,0.0
gated_alive:a_3b:111673,a_3b,111673,-11.057111740112305,-45.12400436401367,10,0,0,0.0,0.0
gated_alive:a_3b:112098,a_3b,112098,-62.20846939086914,-33.59100341796875,10,0,0,0.0,0.0
gated_alive:a_3b:112359,a_3b,112359,-12.597492218017578,-51.900081634521484,10,0,0,0.0,0.0
gated_alive:a_3b:112750,a_3b,112750,-0.4864186942577362,-9.59056568145752,10,0,0,0.0,0.0
gated_alive:a_3b:113740,a_3b,113740,4.543216705322266,4.328953742980957,10,0,0,0.0,0.0
gated_alive:a_3b:113871,a_3b,113871,52.790035247802734,-0.8825761079788208,10,0,0,0.0,0.0
gated_alive:a_3b:115207,a_3b,115207,-8.77857494354248,-53.250144958496094,10,0,0,0.0,0.0
gated_alive:a_3b:115319,a_3b,115319,59.664493560791016,-9.48342514038086,10,0,0,0.0,0.0
gated_alive:a_3b:115632,a_3b,115632,-20.932586669921875,-0.2294110506772995,10,0,0,0.0,0.0
gated_alive:a_3b:115651,a_3b,115651,53.182064056396484,-5.0939531326293945,10,0,0,0.0,0.0
gated_alive:a_3b:116387,a_3b,116387,-54.85884475708008,-27.563756942749023,10,0,0,0.0,0.0
gated_alive:a_3b:116439,a_3b,116439,-12.423439979553223,-34.30015182495117,10,0,0,0.0,0.0
gated_alive:a_3b:116541,a_3b,116541,59.39724349975586,-13.805076599121094,10,0,0,0.0,0.0
gated_alive:a_3b:117156,a_3b,117156,-9.072620391845703,-62.7591552734375,10,0,0,0.0,0.0
gated_alive:a_3b:117333,a_3b,117333,-31.171131134033203,41.653072357177734,10,0,0,0.0,0.0
gated_alive:a_3b:117538,a_3b,117538,-53.349639892578125,-44.77536392211914,10,0,0,0.0,0.0
gated_alive:a_3b:117715,a_3b,117715,-31.613542556762695,36.63676071166992,10,0,0,0.0,0.0
gated_alive:a_3b:118152,a_3b,118152,24.448097229003906,21.404050827026367,10,0,0,0.0,0.0
gated_alive:a_3b:118535,a_3b,118535,-16.540170669555664,-44.635990142822266,10,0,0,0.0,0.0
gated_alive:a_3b:118887,a_3b,118887,-8.304851531982422,54.933895111083984,10,0,0,0.0,0.0
gated_alive:a_3b:118954,a_3b,118954,1.4380905628204346,-33.7020149230957,10,0,0,0.0,0.0
gated_alive:a_3b:119417,a_3b,119417,-25.729639053344727,-63.25411605834961,10,0,0,0.0,0.0
gated_alive:a_3b:119728,a_3b,119728,-7.309722423553467,37.613624572753906,10,0,0,0.0,0.0
gated_alive:a_3b:119986,a_3b,119986,-47.73587417602539,6.0721259117126465,10,0,0,0.0,0.0
gated_alive:a_3b:121303,a_3b,121303,-47.37837219238281,-42.75532913208008,10,0,0,0.0,0.0
gated_alive:a_3b:122937,a_3b,122937,-30.063570022583008,13.657573699951172,10,0,0,0.0,0.0
gated_alive:a_3b:122944,a_3b,122944,18.164682388305664,12.245742797851562,10,0,0,0.0,0.0
gated_alive:a_3b:122945,a_3b,122945,-43.51560974121094,20.124794006347656,10,0,0,0.0,0.0
