cell_id,sample_id,event_index
gated_alive:a_002:43248,a_002,43248
gated_alive:a_002:43360,a_002,43360
gated_alive:a_002:43862,a_002,43862
gated_alive:a_002:44069,a_002,44069
gated_alive:a_002:44511,a_002,44511
gated_alive:a_002:44575,a_002,44575
gated_alive:a_002:44653,a_002,44653
gated_alive:a_002:44709,a_002,44709
gated_alive:a_002:45062,a_002,45062
gated_alive:a_002:45126,a_002,45126
gated_alive:a_002:45252,a_002,45252
gated_alive:a_002:45267,a_002,45267
gated_alive:a_002:45415,a_002,45415
gated_alive:a_002:45490,a_002,45490
gated_alive:a_002:45536,a_002,45536
gated_alive:a_002:45791,a_002,45791
gated_alive:a_002:46260,a_002,46260
gated_alive:a_002:46484,a_002,46484
gated_alive:a_002:46904,a_002,46904
gated_alive:a_002:47077,a_002,47077
gated_alive:a_002:47085,a_002,47085
gated_alive:a_002:47921,a_002,47921
gated_alive:a_002:48234,a_002,48234
gated_alive:a_002:48341,a_002,48341
gated_alive:a_002:48615,a_002,48615
gated_alive:a_002:48630,a_002,48630
gated_alive:a_002:48950,a_002,48950
gated_alive:a_002:49006,a_002,49006
gated_alive:a_002:49095,a_002,49095
gated_alive:a_002:49253,a_002,49253
gated_alive:a_002:49531,a_002,49531
gated_alive:a_002:50060,a_002,50060
gated_alive:a_002:50670,a_002,50670
gated_alive:a_002:50856,a_002,50856
gated_alive:a_002:51604,a_002,51604
gated_alive:a_002:51684,a_002,51684
gated_alive:a_002:51774,a_002,51774
gated_alive:a_002:52205,a_002,52205
gated_alive:a_002:52210,a_002,52210
gated_alive:a_002:52316,a_002,52316
gated_alive:a_002:52340,a_002,52340
gated_alive:a_002:52491,a_002,52491
gated_alive:a_002:52612,a_002,52612
gated_alive:a_002:52689,a_002,52689
gated_alive:a_002:52815,a_002,52815
gated_alive:a_002:53161,a_002,53161
gated_alive:a_002:53416,a_002,53416
gated_alive:a_002:53558,a_002,53558
gated_alive:a_002:53579,a_002,53579
gated_alive:a_002:53958,a_002,53958
gated_alive:a_002:53965,a_002,53965
gated_alive:a_002:54017,a_002,54017
gated_alive:a_002:54058,a_002,54058
gated_alive:a_002:54258,a_002,54258
gated_alive:a_002:54369,a_002,54369
gated_alive:a_002:54412,a_002,54412
gated_alive:a_002:54457,a_002,54457
gated_alive:a_002:54865,a_002,54865
gated_alive:a_002:54869,a_002,54869
gated_alive:a_002:55682,a_002,55682
gated_alive:a_002:56232,a_002,56232
gated_alive:a_002:56983,a_002,56983
gated_alive:a_002:57219,a_002,57219
gated_alive:a_002:57690,a_002,57690
gated_alive:a_002:57901,a_002,57901
gated_alive:a_002:57906,a_002,57906
gated_alive:a_002:57912,a_002,57912
gated_alive:a_002:58122,a_002,58122
gated_alive:a_002:58150,a_002,58150
gated_alive:a_002:58152,a_002,58152
gated_alive:a_002:58191,a_002,58191
gated_alive:a_002:58387,a_002,58387
gated_alive:a_002:58400,a_002,58400
gated_alive:a_002:58509,a_002,58509
gated_alive:a_002:59061,a_002,59061
gated_alive:a_002:59419,a_002,59419
gated_alive:a_002:59637,a_002,59637
gated_alive:a_002:59894,a_002,59894
gated_alive:a_002:59952,a_002,59952
gated_alive:a_002:60635,a_002,60635
gated_alive:a_002:60662,a_002,60662
gated_alive:a_002:60736,a_002,60736
gated_alive:a_002:61127,a_002,61127
gated_alive:a_002:61145,a_002,61145
gated_alive:a_002:61496,a_002,61496
gated_alive:a_002:61715,a_002,61715
gated_alive:a_002:61884,a_002,61884
gated_alive:a_002:62200,a_002,62200
gated_alive:a_002:62259,a_002,62259
gated_alive:a_002:62610,a_002,62610
gated_alive:a_002:62613,a_002,62613
gated_alive:a_002:62796,a_002,62796
gated_alive:a_002:63280,a_002,63280
gated_alive:a_002:63417,a_002,63417
gated_alive:a_002:63563,a_002,63563
gated_alive:a_002:63951,a_002,63951
gated_alive:a_002:64211,a_002,64211
gated_alive:a_002:64394,a_002,64394
gated_alive:a_002:64953,a_002,64953
gated_alive:a_002:65031,a_002,65031
gated_alive:a_002:65292,a_002,65292
gated_alive:a_002:65441,a_002,65441
gated_alive:a_002:65564,a_002,65564
gated_alive:a_002:65733,a_002,65733
gated_alive:a_002:65920,a_002,65920
gated_alive:a_002:66036,a_002,66036
gated_alive:a_002:67098,a_002,67098
gated_alive:a_002:67366,a_002,67366
gated_alive:a_002:68050,a_002,68050
gated_alive:a_002:68481,a_002,68481
gated_alive:a_002:68852,a_002,68852
gated_alive:a_002:68898,a_002,68898
gated_alive:a_002:68905,a_002,68905
gated_alive:a_002:68918,a_002,68918
gated_alive:a_002:69069,a_002,69069
gated_alive:a_002:69089,a_002,69089
gated_alive:a_002:69095,a_002,69095
gated_alive:a_002:69147,a_002,69147
gated_alive:a_002:69243,a_002,69243
gated_alive:a_002:69869,a_002,69869
gated_alive:a_002:70297,a_002,70297
gated_alive:a_002:70415,a_002,70415
gated_alive:a_002:70510,a_002,70510
gated_alive:a_002:70893,a_002,70893
gated_alive:a_002:70933,a_002,70933
gated_alive:a_002:71051,a_002,71051
gated_alive:a_002:71108,a_002,71108
gated_alive:a_002:72089,a_002,72089
gated_alive:a_002:72246,a_002,72246
gated_alive:a_002:72453,a_002,72453
gated_alive:a_002:72744,a_002,72744
gated_alive:a_002:72948,a_002,72948
gated_alive:a_002:73297,a_002,73297
gated_alive:a_002:73362,a_002,73362
gated_alive:a_002:73365,a_002,73365
gated_alive:a_002:73626,a_002,73626
gated_alive:a_002:73733,a_002,73733
gated_alive:a_002:74147,a_002,74147
gated_alive:a_002:74571,a_002,74571
gated_alive:a_002:74922,a_002,74922
gated_alive:a_002:74976,a_002,74976
gated_alive:a_002:75005,a_002,75005
gated_alive:a_002:75131,a_002,75131
gated_alive:a_002:75151,a_002,75151
gated_alive:a_002:75155,a_002,75155
gated_alive:a_002:75429,a_002,75429
gated_alive:a_002:75491,a_002,75491
gated_alive:a_002:75819,a_002,75819
gated_alive:a_002:75884,a_002,75884
gated_alive:a_002:75935,a_002,75935
gated_alive:a_002:76061,a_002,76061
gated_alive:a_002:76536,a_002,76536
gated_alive:a_002:76929,a_002,76929
gated_alive:a_002:77767,a_002,77767
gated_alive:a_002:77977,a_002,77977
gated_alive:a_002:78309,a_002,78309
gated_alive:a_002:78510,a_002,78510
gated_alive:a_002:78897,a_002,78897
gated_alive:a_002:78936,a_002,78936
gated_alive:a_002:78945,a_002,78945
gated_alive:a_002:78989,a_002,78989
gated_alive:a_002:79183,a_002,79183
gated_alive:a_002:79377,a_002,79377
gated_alive:a_002:80247,a_002,80247
gated_alive:a_002:80607,a_002,80607
gated_alive:a_002:80731,a_002,80731
gated_alive:a_002:81028,a_002,81028
gated_alive:a_002:81136,a_002,81136
gated_alive:a_002:81261,a_002,81261
gated_alive:a_002:81383,a_002,81383
gated_alive:a_002:81458,a_002,81458
gated_alive:a_002:81956,a_002,81956
gated_alive:a_002:82000,a_002,82000
gated_alive:a_002:82006,a_002,82006
gated_alive:a_002:82074,a_002,82074
gated_alive:a_002:82301,a_002,82301
gated_alive:a_002:82344,a_002,82344
gated_alive:a_002:83019,a_002,83019
gated_alive:a_002:83432,a_002,83432
gated_alive:a_002:83728,a_002,83728
gated_alive:a_002:83927,a_002,83927
gated_alive:a_002:83984,a_002,83984
gated_alive:a_002:84153,a_002,84153
gated_alive:a_002:84624,a_002,84624
gated_alive:a_002:84857,a_002,84857
gated_alive:a_002:85490,a_002,85490
gated_alive:a_002:85568,a_002,85568
gated_alive:a_002:85606,a_002,85606
gated_alive:a_002:85658,a_002,85658
gated_alive:a_002:85731,a_002,85731
gated_alive:a_002:85832,a_002,85832
gated_alive:a_002:85845,a_002,85845
gated_alive:a_002:86379,a_002,86379
gated_alive:a_002:86397,a_002,86397
gated_alive:a_002:86451,a_002,86451
gated_alive:a_002:86487,a_002,86487
gated_alive:a_002:86619,a_002,86619
gated_alive:a_002:86921,a_002,86921
gated_alive:a_002:86944,a_002,86944
gated_alive:a_002:87157,a_002,87157
gated_alive:a_002:87417,a_002,87417
gated_alive:a_002:88112,a_002,88112
gated_alive:a_002:88261,a_002,88261
gated_alive:a_002:88665,a_002,88665
gated_alive:a_002:88909,a_002,88909
gated_alive:a_002:89098,a_002,89098
gated_alive:a_002:89321,a_002,89321
gated_alive:a_002:89469,a_002,89469
gated_alive:a_002:89823,a_002,89823
gated_alive:a_002:90092,a_002,90092
gated_alive:a_002:90362,a_002,90362
gated_alive:a_002:90446,a_002,90446
gated_alive:a_002:90545,a_002,90545
gated_alive:a_002:90950,a_002,90950
gated_alive:a_002:91113,a_002,91113
gated_alive:a_002:91185,a_002,91185
gated_alive:a_002:91231,a_002,91231
gated_alive:a_002:91235,a_002,91235
gated_alive:a_002:91560,a_002,91560
gated_alive:a_002:91635,a_002,91635
gated_alive:a_002:91681,a_002,91681
gated_alive:a_002:91766,a_002,91766
gated_alive:a_002:91931,a_002,91931
gated_alive:a_002:92262,a_002,92262
gated_alive:a_002:92404,a_002,92404
gated_alive:a_002:92588,a_002,92588
gated_alive:a_002:92876,a_002,92876
gated_alive:a_002:92993,a_002,92993
gated_alive:a_002:93047,a_002,93047
gated_alive:a_002:93132,a_002,93132
gated_alive:a_002:93264,a_002,93264
gated_alive:a_002:93607,a_002,93607
gated_alive:a_002:93811,a_002,93811
gated_alive:a_002:94038,a_002,94038
gated_alive:a_002:94125,a_002,94125
gated_alive:a_002:94315,a_002,94315
gated_alive:a_002:94586,a_002,94586
gated_alive:a_002:94826,a_002,94826
gated_alive:a_002:94993,a_002,94993
gated_alive:a_002:95057,a_002,95057
gated_alive:a_002:95106,a_002,95106
gated_alive:a_002:95167,a_002,95167
gated_alive:a_002:95999,a_002,95999
gated_alive:a_002:96138,a_002,96138
gated_alive:a_002:96403,a_002,96403
gated_alive:a_002:96466,a_002,96466
gated_alive:a_002:96758,a_002,96758
gated_alive:a_002:96777,a_002,96777
gated_alive:a_002:96799,a_002,96799
gated_alive:a_002:96918,a_002,96918
gated_alive:a_002:96943,a_002,96943
gated_alive:a_002:97084,a_002,97084
gated_alive:a_002:97543,a_002,97543
gated_alive:a_002:98541,a_002,98541
gated_alive:a_002:98718,a_002,98718
gated_alive:a_002:98799,a_002,98799
gated_alive:a_002:99021,a_002,99021
gated_alive:a_002:99181,a_002,99181
gated_alive:a_002:99224,a_002,99224
gated_alive:a_002:99248,a_002,99248
gated_alive:a_002:99278,a_002,99278
gated_alive:a_002:100061,a_002,100061
gated_alive:a_002:100116,a_002,100116
gated_alive:a_002:100568,a_002,100568
gated_alive:a_002:100678,a_002,100678
gated_alive:a_002:100754,a_002,100754
gated_alive:a_002:100815,a_002,100815
gated_alive:a_002:101021,a_002,101021
gated_alive:a_002:101182,a_002,101182
gated_alive:a_002:101290,a_002,101290
gated_alive:a_002:101655,a_002,101655
gated_alive:a_002:101876,a_002,101876
gated_alive:a_002:101895,a_002,101895
gated_alive:a_002:102039,a_002,102039
gated_alive:a_002:102069,a_002,102069
gated_alive:a_002:102410,a_002,102410
gated_alive:a_002:102517,a_002,102517
gated_alive:a_002:102523,a_002,102523
gated_alive:a_002:102601,a_002,102601
gated_alive:a_002:102835,a_002,102835
gated_alive:a_002:102972,a_002,102972
gated_alive:a_002:102979,a_002,102979
gated_alive:a_002:103615,a_002,103615
gated_alive:a_002:103635,a_002,103635
gated_alive:a_002:103714,a_002,103714
gated_alive:a_002:103831,a_002,103831
gated_alive:a_002:103975,a_002,103975
gated_alive:a_002:104441,a_002,104441
gated_alive:a_002:104678,a_002,104678
gated_alive:a_002:104864,a_002,104864
gated_alive:a_002:105253,a_002,105253
gated_alive:a_002:105279,a_002,105279
gated_alive:a_002:105840,a_002,105840
gated_alive:a_002:106302,a_002,106302
gated_alive:a_002:106366,a_002,106366
gated_alive:a_002:106590,a_002,106590
gated_alive:a_002:106729,a_002,106729
gated_alive:a_002:106898,a_002,106898
gated_alive:a_002:106975,a_002,106975
gated_alive:a_002:107227,a_002,107227
gated_alive:a_002:107455,a_002,107455
gated_alive:a_002:107571,a_002,107571
gated_alive:a_002:107588,a_002,107588
gated_alive:a_002:107672,a_002,107672
gated_alive:a_003:138,a_003,138
gated_alive:a_003:535,a_003,535
gated_alive:a_003:563,a_003,563
gated_alive:a_003:1408,a_003,1408
gated_alive:a_003:1677,a_003,1677
gated_alive:a_003:1711,a_003,1711
gated_alive:a_003:1715,a_003,1715
gated_alive:a_003:1889,a_003,1889
gated_alive:a_003:2008,a_003,2008
gated_alive:a_003:2021,a_003,2021
gated_alive:a_003:2115,a_003,2115
gated_alive:a_003:2617,a_003,2617
gated_alive:a_003:3413,a_003,3413
gated_alive:a_003:3446,a_003,3446
gated_alive:a_003:3493,a_003,3493
gated_alive:a_003:3950,a_003,3950
gated_alive:a_003:4058,a_003,4058
gated_alive:a_003:4354,a_003,4354
gated_alive:a_003:4442,a_003,4442
gated_alive:a_003:4526,a_003,4526
gated_alive:a_003:4605,a_003,4605
gated_alive:a_003:4953,a_003,4953
gated_alive:a_003:5078,a_003,5078
gated_alive:a_003:5190,a_003,5190
gated_alive:a_003:5761,a_003,5761
gated_alive:a_003:5971,a_003,5971
gated_alive:a_003:6001,a_003,6001
gated_alive:a_003:6542,a_003,6542
gated_alive:a_003:7563,a_003,7563
gated_alive:a_003:7859,a_003,7859
gated_alive:a_003:7957,a_003,7957
gated_alive:a_003:7972,a_003,7972
gated_alive:a_003:8204,a_003,8204
gated_alive:a_003:8468,a_003,8468
gated_alive:a_003:8506,a_003,8506
gated_alive:a_003:8521,a_003,8521
gated_alive:a_003:8533,a_003,8533
gated_alive:a_003:8583,a_003,8583
gated_alive:a_003:8760,a_003,8760
gated_alive:a_003:9585,a_003,9585
gated_alive:a_003:9601,a_003,9601
gated_alive:a_003:9723,a_003,9723
gated_alive:a_003:9804,a_003,9804
gated_alive:a_003:9966,a_003,9966
gated_alive:a_003:10484,a_003,10484
gated_alive:a_003:10525,a_003,10525
gated_alive:a_003:11089,a_003,11089
gated_alive:a_003:11292,a_003,11292
gated_alive:a_003:11481,a_003,11481
gated_alive:a_003:11607,a_003,11607
gated_alive:a_003:11659,a_003,11659
gated_alive:a_003:11773,a_003,11773
gated_alive:a_003:11892,a_003,11892
gated_alive:a_003:11925,a_003,11925
gated_alive:a_003:11953,a_003,11953
gated_alive:a_003:12111,a_003,12111
gated_alive:a_003:12295,a_003,12295
gated_alive:a_003:12468,a_003,12468
gated_alive:a_003:12667,a_003,12667
gated_alive:a_003:12762,a_003,12762
gated_alive:a_003:13182,a_003,13182
gated_alive:a_003:13312,a_003,13312
gated_alive:a_003:13352,a_003,13352
gated_alive:a_003:14229,a_003,14229
gated_alive:a_003:14746,a_003,14746
gated_alive:a_003:15048,a_003,15048
gated_alive:a_003:15084,a_003,15084
gated_alive:a_003:15095,a_003,15095
gated_alive:a_003:15124,a_003,15124
gated_alive:a_003:15189,a_003,15189
gated_alive:a_003:15207,a_003,15207
gated_alive:a_003:15579,a_003,15579
gated_alive:a_003:15751,a_003,15751
gated_alive:a_003:15776,a_003,15776
gated_alive:a_003:15822,a_003,15822
gated_alive:a_003:16040,a_003,16040
gated_alive:a_003:16215,a_003,16215
gated_alive:a_003:16260,a_003,16260
gated_alive:a_003:16813,a_003,16813
gated_alive:a_003:17295,a_003,17295
gated_alive:a_003:17395,a_003,17395
gated_alive:a_003:17512,a_003,17512
gated_alive:a_003:17549,a_003,17549
gated_alive:a_003:17616,a_003,17616
gated_alive:a_003:17781,a_003,17781
gated_alive:a_003:17839,a_003,17839
gated_alive:a_003:17845,a_003,17845
gated_alive:a_003:18179,a_003,18179
gated_alive:a_003:18306,a_003,18306
gated_alive:a_003:18353,a_003,18353
gated_alive:a_003:18710,a_003,18710
gated_alive:a_003:18732,a_003,18732
gated_alive:a_003:19045,a_003,19045
gated_alive:a_003:19138,a_003,19138
gated_alive:a_003:19183,a_003,19183
gated_alive:a_003:19311,a_003,19311
gated_alive:a_003:19432,a_003,19432
gated_alive:a_003:19570,a_003,19570
gated_alive:a_003:19748,a_003,19748
gated_alive:a_003:19888,a_003,19888
gated_alive:a_003:19991,a_003,19991
gated_alive:a_003:20060,a_003,20060
gated_alive:a_003:20405,a_003,20405
gated_alive:a_003:20406,a_003,20406
gated_alive:a_003:20548,a_003,20548
gated_alive:a_003:20997,a_003,20997
gated_alive:a_003:21341,a_003,21341
gated_alive:a_003:21374,a_003,21374
gated_alive:a_003:21429,a_003,21429
gated_alive:a_003:21472,a_003,21472
gated_alive:a_003:21620,a_003,21620
gated_alive:a_003:21864,a_003,21864
gated_alive:a_003:21972,a_003,21972
gated_alive:a_003:22204,a_003,22204
gated_alive:a_003:22335,a_003,22335
gated_alive:a_003:22455,a_003,22455
gated_alive:a_003:22707,a_003,22707
gated_alive:a_003:22770,a_003,22770
gated_alive:a_003:22785,a_003,22785
gated_alive:a_003:23244,a_003,23244
gated_alive:a_003:23344,a_003,23344
gated_alive:a_003:24159,a_003,24159
gated_alive:a_003:24378,a_003,24378
gated_alive:a_003:24689,a_003,24689
gated_alive:a_003:25045,a_003,25045
gated_alive:a_003:25120,a_003,25120
gated_alive:a_003:25362,a_003,25362
gated_alive:a_003:25528,a_003,25528
gated_alive:a_003:25632,a_003,25632
gated_alive:a_003:25802,a_003,25802
gated_alive:a_003:25893,a_003,25893
gated_alive:a_003:25988,a_003,25988
gated_alive:a_003:26299,a_003,26299
gated_alive:a_003:26308,a_003,26308
gated_alive:a_003:26349,a_003,26349
gated_alive:a_003:26488,a_003,26488
gated_alive:a_003:26489,a_003,26489
gated_alive:a_003:26590,a_003,26590
gated_alive:a_003:26621,a_003,26621
gated_alive:a_003:26856,a_003,26856
gated_alive:a_003:26902,a_003,26902
gated_alive:a_003:26919,a_003,26919
gated_alive:a_003:26943,a_003,26943
gated_alive:a_003:27384,a_003,27384
gated_alive:a_003:27469,a_003,27469
gated_alive:a_003:27486,a_003,27486
gated_alive:a_003:27689,a_003,27689
gated_alive:a_003:27952,a_003,27952
gated_alive:a_003:27984,a_003,27984
gated_alive:a_003:28250,a_003,28250
gated_alive:a_003:28327,a_003,28327
gated_alive:a_003:28434,a_003,28434
gated_alive:a_003:28561,a_003,28561
gated_alive:a_003:28598,a_003,28598
gated_alive:a_003:29008,a_003,29008
gated_alive:a_003:29248,a_003,29248
gated_alive:a_003:30496,a_003,30496
gated_alive:a_003:30514,a_003,30514
gated_alive:a_003:30645,a_003,30645
gated_alive:a_003:30800,a_003,30800
gated_alive:a_003:30895,a_003,30895
gated_alive:a_003:31039,a_003,31039
gated_alive:a_003:31123,a_003,31123
gated_alive:a_003:31616,a_003,31616
gated_alive:a_003:31690,a_003,31690
gated_alive:a_003:31739,a_003,31739
gated_alive:a_003:32249,a_003,32249
gated_alive:a_003:32317,a_003,32317
gated_alive:a_003:32361,a_003,32361
gated_alive:a_003:32797,a_003,32797
gated_alive:a_003:32844,a_003,32844
gated_alive:a_003:32934,a_003,32934
gated_alive:a_003:33122,a_003,33122
gated_alive:a_003:33274,a_003,33274
gated_alive:a_003:33321,a_003,33321
gated_alive:a_003:33451,a_003,33451
gated_alive:a_003:33478,a_003,33478
gated_alive:a_003:33513,a_003,33513
gated_alive:a_003:33516,a_003,33516
gated_alive:a_003:33680,a_003,33680
gated_alive:a_003:33719,a_003,33719
gated_alive:a_003:34082,a_003,34082
gated_alive:a_003:34390,a_003,34390
gated_alive:a_003:34461,a_003,34461
gated_alive:a_003:34475,a_003,34475
gated_alive:a_003:34896,a_003,34896
gated_alive:a_003:35136,a_003,35136
gated_alive:a_003:35323,a_003,35323
gated_alive:a_003:36320,a_003,36320
gated_alive:a_003:36345,a_003,36345
gated_alive:a_003:36448,a_003,36448
gated_alive:a_003:36635,a_003,36635
gated_alive:a_003:36957,a_003,36957
gated_alive:a_003:37180,a_003,37180
gated_alive:a_003:37186,a_003,37186
gated_alive:a_003:37216,a_003,37216
gated_alive:a_003:37694,a_003,37694
gated_alive:a_003:37826,a_003,37826
gated_alive:a_003:38416,a_003,38416
gated_alive:a_003:38620,a_003,38620
gated_alive:a_003:38744,a_003,38744
gated_alive:a_003:38803,a_003,38803
gated_alive:a_003:38956,a_003,38956
gated_alive:a_003:39049,a_003,39049
gated_alive:a_003:39373,a_003,39373
gated_alive:a_003:39927,a_003,39927
gated_alive:a_003:39939,a_003,39939
gated_alive:a_003:40155,a_003,40155
gated_alive:a_003:40325,a_003,40325
gated_alive:a_003:40332,a_003,40332
gated_alive:a_003:40632,a_003,40632
gated_alive:a_003:40907,a_003,40907
gated_alive:a_003:41088,a_003,41088
gated_alive:a_003:41093,a_003,41093
gated_alive:a_003:41167,a_003,41167
gated_alive:a_003:41391,a_003,41391
gated_alive:a_003:41877,a_003,41877
gated_alive:a_003:42503,a_003,42503
gated_alive:a_003:42514,a_003,42514
gated_alive:a_003:42885,a_003,42885
gated_alive:a_003:43045,a_003,43045
gated_alive:a_003:43395,a_003,43395
gated_alive:a_003:43413,a_003,43413
gated_alive:a_003:43490,a_003,43490
gated_alive:a_003:43846,a_003,43846
gated_alive:a_003:43905,a_003,43905
gated_alive:a_003:43955,a_003,43955
gated_alive:a_003:44045,a_003,44045
gated_alive:a_003:44100,a_003,44100
gated_alive:a_003:44323,a_003,44323
gated_alive:a_003:44562,a_003,44562
gated_alive:a_003:44947,a_003,44947
gated_alive:a_003:45023,a_003,45023
gated_alive:a_003:45049,a_003,45049
gated_alive:a_003:45553,a_003,45553
gated_alive:a_003:45627,a_003,45627
gated_alive:a_003:45685,a_003,45685
gated_alive:a_003:45739,a_003,45739
gated_alive:a_003:45769,a_003,45769
gated_alive:a_003:45778,a_003,45778
gated_alive:a_003:46209,a_003,46209
gated_alive:a_003:46327,a_003,46327
gated_alive:a_003:46500,a_003,46500
gated_alive:a_003:46909,a_003,46909
gated_alive:a_003:47352,a_003,47352
gated_alive:a_003:47414,a_003,47414
gated_alive:a_003:47809,a_003,47809
gated_alive:a_003:47901,a_003,47901
gated_alive:a_003:48370,a_003,48370
gated_alive:a_003:48638,a_003,48638
gated_alive:a_003:48662,a_003,48662
gated_alive:a_003:48747,a_003,48747
gated_alive:a_003:49060,a_003,49060
gated_alive:a_003:49433,a_003,49433
gated_alive:a_003:49664,a_003,49664
gated_alive:a_003:50061,a_003,50061
