split_id,split_seed,gate,run_mode,marker,weight,intercept,scaler_mean,scaler_scale,cofactor,top_fraction,best_C,decision_threshold,negative_class,positive_class
3,1360466708,gated_alive,full,CD94,0.07270452580300725,0.0002612031212442057,0.6732796195010119,1.3064380060466017,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD34,0.04489233957109356,0.0002612031212442057,0.5659080438077191,1.0074905035748802,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CCR7,-0.03161951049516879,0.0002612031212442057,0.604692113151005,0.9756727907505502,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2DL3,-0.021130478144742608,0.0002612031212442057,0.21842417185460775,0.7196388109192012,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKG2A,-0.057750888783019504,0.0002612031212442057,0.7928068351822719,1.2350096846349508,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,HLA-DR,0.10065316202697414,0.0002612031212442057,3.293696295740157,2.2252340168412443,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2DL4,0.024502889727137375,0.0002612031212442057,0.9300267025861868,1.1125633344799644,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD56,-0.04531702399659718,0.0002612031212442057,0.8981553146461076,1.328327862014348,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2DL5,-0.010376085607759647,0.0002612031212442057,0.19923109989711899,0.6298156623169912,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD25,0.02352430399059668,0.0002612031212442057,0.06431384710450969,0.4448923417297039,5.0,0.01,0.01,1.049818367745338,0,1
4,876933080,gated_alive,full,CD3,0.0732202234819511,0.0015387121001469422,3.374541875284869,1.832508498194949,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD27,-0.08195524701505427,0.0015387121001469422,0.8327235279586744,1.080222280849012,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD19,0.005130232380096059,0.0015387121001469422,0.6509255911098013,1.1573794024263417,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD4,-0.02113791936966857,0.0015387121001469422,1.092879999784795,1.2880592248179188,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD8,0.08039513736634432,0.0015387121001469422,1.8810981842406045,1.6957599795528229,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD57,0.08553052579993331,0.0015387121001469422,0.804247936803903,1.4623120385543822,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,2DL1-S1,-0.01651433253063718,0.0015387121001469422,0.17917611036741293,0.6500006780166012,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,TRAIL,-0.01253059169814949,0.0015387121001469422,-0.031513363171126324,0.3037946759316012,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,2DL2-L3-S2,-0.03916101736454882,0.0015387121001469422,0.14040262825909247,0.6054977592389218,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD16,0.26996233777673445,0.0015387121001469422,0.9443781917619243,1.5464211992450234,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD10,0.012214021421612856,0.0015387121001469422,0.19299867692175346,0.6594033004088987,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,3DL1-S1,-0.017280725749112248,0.0015387121001469422,0.012311736261022997,0.45349817836609385,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,CD117,-0.0029467890747490694,0.0015387121001469422,0.04838543262255428,0.4561370551735277,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,2DS4,0.07457861066197295,0.0015387121001469422,0.2809500887117616,0.8798733517447292,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,ILT2-CD85j,0.00467514493326644,0.0015387121001469422,1.2213709888925552,1.3572322755767647,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,NKp46,-0.10734386331711314,0.0015387121001469422,0.29593640099812024,0.8330636492213556,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,NKG2D,0.01274643081455793,0.0015387121001469422,0.5944958111877328,0.9734945996077454,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,NKG2C,0.05880570072350073,0.0015387121001469422,0.24115489997153677,0.7742528240038897,5.0,0.01,0.01,1.2324164002505664,0,1
4,876933080,gated_alive,full,2B4,-0.055133849460508734,0.0015387121001469422,1.2034924781217091,1.256003857105185,5.0,0.01,0.01,1.2324164002505664,0,1
