split_id,filter_id,training_maximum,response_threshold,contrast,training_donors
46,1,13.395247459411621,6.6976237297058105,1.2502553462982178,a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b
46,2,27.269855499267578,13.634927749633789,-1.0018861293792725,a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b
47,0,26.242597579956055,13.121298789978027,-1.5523760318756104,a_001;a_002;a_004;a_005;a_006;a_007;a_010;a_011;a_3a;a_4a
47,1,21.365022659301758,10.682511329650879,1.2478299140930176,a_001;a_002;a_004;a_005;a_006;a_007;a_010;a_011;a_3a;a_4a
47,2,20.330833435058594,10.165416717529297,1.6374459266662598,a_001;a_002;a_004;a_005;a_006;a_007;a_010;a_011;a_3a;a_4a
48,0,13.26881217956543,6.634406089782715,-0.6805328130722046,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b
48,1,11.505814552307129,5.7529072761535645,0.9116009473800659,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b
48,2,11.615907669067383,5.807953834533691,0.9234510660171509,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b
48,3,12.392983436584473,6.196491718292236,-0.9453087449073792,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b
49,0,15.060449600219727,7.530224800109863,1.173668622970581,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b
49,1,17.798362731933594,8.899181365966797,1.3187800645828247,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b
49,2,32.45549392700195,16.227746963500977,-1.3541061878204346,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b
49,3,14.545845031738281,7.272922515869141,1.2880103588104248,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b
50,0,12.167588233947754,6.083794116973877,0.5046690106391907,a_004;a_005;a_007;a_009;a_011;a_1a;a_2a;a_4b;a_5a;a_5b
50,1,14.416434288024902,7.208217144012451,0.7734255194664001,a_004;a_005;a_007;a_009;a_011;a_1a;a_2a;a_4b;a_5a;a_5b
50,2,21.486433029174805,10.743216514587402,-0.9583961963653564,a_004;a_005;a_007;a_009;a_011;a_1a;a_2a;a_4b;a_5a;a_5b
51,0,15.593994140625,7.7969970703125,-1.1380796432495117,a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b;a_5b
51,1,16.934412002563477,8.467206001281738,-1.0881739854812622,a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b;a_5b
51,2,11.10159969329834,5.55079984664917,-0.3667341470718384,a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b;a_5b
51,3,7.506368637084961,3.7531843185424805,-0.25724321603775024,a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b;a_5b
51,4,25.320798873901367,12.660399436950684,1.5356875658035278,a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b;a_5b
52,0,10.901213645935059,5.450606822967529,0.9896998405456543,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_2b;a_4b;a_5b
52,1,12.48041820526123,6.240209102630615,0.6755753755569458,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_2b;a_4b;a_5b
52,2,9.170914649963379,4.5854573249816895,0.39761781692504883,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_2b;a_4b;a_5b
52,3,19.589502334594727,9.794751167297363,-0.8842215538024902,a_002;a_003;a_004;a_005;a_007;a_009;a_1a;a_2b;a_4b;a_5b
53,0,24.907447814941406,12.453723907470703,-1.631083369255066,a_001;a_004;a_005;a_006;a_007;a_009;a_1a;a_2b;a_4b;a_5a
53,1,17.199125289916992,8.599562644958496,1.7414839267730713,a_001;a_004;a_005;a_006;a_007;a_009;a_1a;a_2b;a_4b;a_5a
53,2,17.278961181640625,8.639480590820312,-1.6936107873916626,a_001;a_004;a_005;a_006;a_007;a_009;a_1a;a_2b;a_4b;a_5a
53,3,24.9860782623291,12.49303913116455,1.2972490787506104,a_001;a_004;a_005;a_006;a_007;a_009;a_1a;a_2b;a_4b;a_5a
54,0,15.435060501098633,7.717530250549316,-2.4305131435394287,a_001;a_002;a_003;a_009;a_010;a_2a;a_2b;a_4a;a_4b;a_5a
54,1,31.95293426513672,15.97646713256836,2.425967216491699,a_001;a_002;a_003;a_009;a_010;a_2a;a_2b;a_4a;a_4b;a_5a
54,2,17.641427993774414,8.820713996887207,-1.831597924232483,a_001;a_002;a_003;a_009;a_010;a_2a;a_2b;a_4a;a_4b;a_5a
55,0,15.334256172180176,7.667128086090088,1.5300111770629883,a_001;a_002;a_004;a_006;a_009;a_012;a_3a;a_3b;a_4a;a_5b
55,1,14.469560623168945,7.234780311584473,-1.2551451921463013,a_001;a_002;a_004;a_006;a_009;a_012;a_3a;a_3b;a_4a;a_5b
55,2,15.869617462158203,7.934808731079102,1.6638398170471191,a_001;a_002;a_004;a_006;a_009;a_012;a_3a;a_3b;a_4a;a_5b
55,3,22.181896209716797,11.090948104858398,-1.8200079202651978,a_001;a_002;a_004;a_006;a_009;a_012;a_3a;a_3b;a_4a;a_5b
56,0,30.97019386291504,15.48509693145752,-1.6728429794311523,a_001;a_002;a_006;a_009;a_011;a_2a;a_3b;a_4b;a_5a
56,1,13.951411247253418,6.975705623626709,1.3984638452529907,a_001;a_002;a_006;a_009;a_011;a_2a;a_3b;a_4b;a_5a
56,2,15.592363357543945,7.796181678771973,1.4393733739852905,a_001;a_002;a_006;a_009;a_011;a_2a;a_3b;a_4b;a_5a
57,0,11.22879409790039,5.614397048950195,-1.3427577018737793,a_002;a_006;a_007;a_009;a_011;a_012;a_1a;a_2a;a_4b;a_5a
57,1,14.97900390625,7.489501953125,1.2709217071533203,a_002;a_006;a_007;a_009;a_011;a_012;a_1a;a_2a;a_4b;a_5a
57,2,17.200742721557617,8.600371360778809,1.6318917274475098,a_002;a_006;a_007;a_009;a_011;a_012;a_1a;a_2a;a_4b;a_5a
57,3,15.27371883392334,7.63685941696167,0.9889615178108215,a_002;a_006;a_007;a_009;a_011;a_012;a_1a;a_2a;a_4b;a_5a
57,4,21.14348602294922,10.57174301147461,-1.7990151643753052,a_002;a_006;a_007;a_009;a_011;a_012;a_1a;a_2a;a_4b;a_5a
58,0,32.381065368652344,16.190532684326172,1.5068771839141846,a_001;a_003;a_005;a_009;a_011;a_012;a_1a;a_3b;a_4a;a_5a
58,1,21.687753677368164,10.843876838684082,-1.3319966793060303,a_001;a_003;a_005;a_009;a_011;a_012;a_1a;a_3b;a_4a;a_5a
58,2,17.778188705444336,8.889094352722168,-1.7543610334396362,a_001;a_003;a_005;a_009;a_011;a_012;a_1a;a_3b;a_4a;a_5a
59,0,20.185699462890625,10.092849731445312,2.120670795440674,a_001;a_002;a_005;a_009;a_010;a_1a;a_2b;a_3b;a_5a;a_5b
59,1,27.04509735107422,13.52254867553711,-1.1568474769592285,a_001;a_002;a_005;a_009;a_010;a_1a;a_2b;a_3b;a_5a;a_5b
59,2,22.270294189453125,11.135147094726562,-1.3883568048477173,a_001;a_002;a_005;a_009;a_010;a_1a;a_2b;a_3b;a_5a;a_5b
60,0,19.785049438476562,9.892524719238281,1.500333547592163,a_001;a_003;a_004;a_006;a_007;a_010;a_012;a_2b;a_4b
60,1,5.048657417297363,2.5243287086486816,-0.4436724781990051,a_001;a_003;a_004;a_006;a_007;a_010;a_012;a_2b;a_4b
60,2,23.555665969848633,11.777832984924316,0.8832817077636719,a_001;a_003;a_004;a_006;a_007;a_010;a_012;a_2b;a_4b
60,3,16.864511489868164,8.432255744934082,-1.6132140159606934,a_001;a_003;a_004;a_006;a_007;a_010;a_012;a_2b;a_4b
60,4,18.521141052246094,9.260570526123047,-1.1103521585464478,a_001;a_003;a_004;a_006;a_007;a_010;a_012;a_2b;a_4b
61,0,15.001943588256836,7.500971794128418,0.7814143300056458,a_001;a_002;a_004;a_005;a_006;a_2a;a_3b;a_4a;a_5b
61,1,16.435543060302734,8.217771530151367,-1.0578628778457642,a_001;a_002;a_004;a_005;a_006;a_2a;a_3b;a_4a;a_5b
61,2,14.96796703338623,7.483983516693115,0.7216173410415649,a_001;a_002;a_004;a_005;a_006;a_2a;a_3b;a_4a;a_5b
61,3,15.568334579467773,7.784167289733887,0.8655266165733337,a_001;a_002;a_004;a_005;a_006;a_2a;a_3b;a_4a;a_5b
61,4,18.813135147094727,9.406567573547363,-0.7619333267211914,a_001;a_002;a_004;a_005;a_006;a_2a;a_3b;a_4a;a_5b
62,0,13.484298706054688,6.742149353027344,-1.169856309890747,a_001;a_003;a_004;a_005;a_007;a_010;a_012;a_3a;a_3b;a_5b
62,1,18.30575942993164,9.15287971496582,-1.1457902193069458,a_001;a_003;a_004;a_005;a_007;a_010;a_012;a_3a;a_3b;a_5b
62,2,13.633623123168945,6.816811561584473,-1.2956993579864502,a_001;a_003;a_004;a_005;a_007;a_010;a_012;a_3a;a_3b;a_5b
62,3,19.292802810668945,9.646401405334473,1.150072455406189,a_001;a_003;a_004;a_005;a_007;a_010;a_012;a_3a;a_3b;a_5b
62,4,24.096731185913086,12.048365592956543,1.026538610458374,a_001;a_003;a_004;a_005;a_007;a_010;a_012;a_3a;a_3b;a_5b
63,0,12.820950508117676,6.410475254058838,1.3497099876403809,a_001;a_002;a_003;a_004;a_007;a_010;a_012;a_1a;a_2a;a_5b
63,1,17.587751388549805,8.793875694274902,1.4597868919372559,a_001;a_002;a_003;a_004;a_007;a_010;a_012;a_1a;a_2a;a_5b
63,2,20.465011596679688,10.232505798339844,-1.489585041999817,a_001;a_002;a_003;a_004;a_007;a_010;a_012;a_1a;a_2a;a_5b
64,0,6.877734661102295,3.4388673305511475,0.40500324964523315,a_001;a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b
64,1,12.153227806091309,6.076613903045654,0.6765124797821045,a_001;a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b
64,2,15.103326797485352,7.551663398742676,-0.44464799761772156,a_001;a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b
64,3,5.895824432373047,2.9479122161865234,-0.2218780219554901,a_001;a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b
64,4,7.672027587890625,3.8360137939453125,-0.3764340579509735,a_001;a_002;a_004;a_006;a_007;a_2a;a_2b;a_3b;a_4b
65,0,24.10211753845215,12.051058769226074,-1.0755610466003418,a_001;a_003;a_005;a_006;a_007;a_010;a_012;a_1a;a_3a;a_4b
65,1,17.670909881591797,8.835454940795898,1.763737678527832,a_001;a_003;a_005;a_006;a_007;a_010;a_012;a_1a;a_3a;a_4b
65,2,21.235855102539062,10.617927551269531,1.1371110677719116,a_001;a_003;a_005;a_006;a_007;a_010;a_012;a_1a;a_3a;a_4b
65,3,17.55668067932129,8.778340339660645,-1.0475702285766602,a_001;a_003;a_005;a_006;a_007;a_010;a_012;a_1a;a_3a;a_4b
65,4,17.734865188598633,8.867432594299316,-1.122302532196045,a_001;a_003;a_005;a_006;a_007;a_010;a_012;a_1a;a_3a;a_4b
66,0,11.532896995544434,5.766448497772217,-1.0022552013397217,a_002;a_003;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b
66,1,9.139079093933105,4.569539546966553,-0.530116081237793,a_002;a_003;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b
66,2,12.46203327178955,6.231016635894775,-0.8833547830581665,a_002;a_003;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b
66,3,20.083106994628906,10.041553497314453,1.3479783535003662,a_002;a_003;a_005;a_009;a_011;a_2b;a_3b;a_4a;a_5b
67,0,19.942001342773438,9.971000671386719,1.7282540798187256,a_001;a_002;a_003;a_004;a_010;a_012;a_1a;a_2a;a_4a;a_5b
67,1,9.875301361083984,4.937650680541992,-1.5067923069000244,a_001;a_002;a_003;a_004;a_010;a_012;a_1a;a_2a;a_4a;a_5b
67,2,18.46827507019043,9.234137535095215,1.7052371501922607,a_001;a_002;a_003;a_004;a_010;a_012;a_1a;a_2a;a_4a;a_5b
67,3,19.677881240844727,9.838940620422363,-1.8187648057937622,a_001;a_002;a_003;a_004;a_010;a_012;a_1a;a_2a;a_4a;a_5b
67,4,15.747733116149902,7.873866558074951,-1.7084429264068604,a_001;a_002;a_003;a_004;a_010;a_012;a_1a;a_2a;a_4a;a_5b
68,0,2.3935203552246094,1.1967601776123047,0.2174982875585556,a_004;a_005;a_007;a_1a;a_2b;a_3a;a_4b;a_5a;a_5b
68,1,6.765796184539795,3.3828980922698975,0.29541319608688354,a_004;a_005;a_007;a_1a;a_2b;a_3a;a_4b;a_5a;a_5b
68,2,6.703312397003174,3.351656198501587,0.23485501110553741,a_004;a_005;a_007;a_1a;a_2b;a_3a;a_4b;a_5a;a_5b
68,3,9.605450630187988,4.802725315093994,-0.7510717511177063,a_004;a_005;a_007;a_1a;a_2b;a_3a;a_4b;a_5a;a_5b
68,4,6.401986598968506,3.200993299484253,0.26203155517578125,a_004;a_005;a_007;a_1a;a_2b;a_3a;a_4b;a_5a;a_5b
69,0,5.805098056793213,2.9025490283966064,-0.5468865633010864,a_004;a_005;a_006;a_007;a_009;a_1a;a_3b;a_4a;a_4b;a_5a
69,1,6.327401161193848,3.163700580596924,-0.8444204926490784,a_004;a_005;a_006;a_007;a_009;a_1a;a_3b;a_4a;a_4b;a_5a
69,2,20.976116180419922,10.488058090209961,0.9313558340072632,a_004;a_005;a_006;a_007;a_009;a_1a;a_3b;a_4a;a_4b;a_5a
69,3,25.9453125,12.97265625,1.2325862646102905,a_004;a_005;a_006;a_007;a_009;a_1a;a_3b;a_4a;a_4b;a_5a
69,4,22.074003219604492,11.037001609802246,-1.3588945865631104,a_004;a_005;a_006;a_007;a_009;a_1a;a_3b;a_4a;a_4b;a_5a
70,0,0.6822975277900696,0.3411487638950348,0.12062788009643555,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_2b;a_4b
70,1,10.351052284240723,5.175526142120361,0.7874927520751953,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_2b;a_4b
70,2,10.484380722045898,5.242190361022949,-0.6323137879371643,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_2b;a_4b
71,0,23.440061569213867,11.720030784606934,2.050467014312744,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,1,12.828224182128906,6.414112091064453,-1.066627025604248,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,2,21.88042449951172,10.94021224975586,-1.1307040452957153,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,3,15.398955345153809,7.699477672576904,-1.3093140125274658,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
72,0,12.65514850616455,6.327574253082275,1.238518238067627,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,1,14.441139221191406,7.220569610595703,-0.8379592895507812,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,2,26.57356834411621,13.286784172058105,-0.8431549668312073,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,3,10.836737632751465,5.418368816375732,0.7744541764259338,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
73,0,16.80644416809082,8.40322208404541,1.5575580596923828,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,1,13.392655372619629,6.6963276863098145,1.0371301174163818,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,2,25.950584411621094,12.975292205810547,-1.2839257717132568,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
74,0,19.405179977416992,9.702589988708496,1.4853101968765259,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,1,14.448137283325195,7.224068641662598,-2.491240978240967,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,2,20.304901123046875,10.152450561523438,1.8646352291107178,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
75,0,9.841238021850586,4.920619010925293,1.0438261032104492,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,1,10.87438678741455,5.437193393707275,0.6013433337211609,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,2,8.109580993652344,4.054790496826172,-1.0982407331466675,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
76,0,10.318172454833984,5.159086227416992,1.0476202964782715,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,1,19.69944190979004,9.84972095489502,-0.8680328726768494,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,2,14.708178520202637,7.354089260101318,-1.2031705379486084,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,3,14.033769607543945,7.016884803771973,0.908774733543396,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,4,12.476314544677734,6.238157272338867,1.0374536514282227,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
77,0,18.602121353149414,9.301060676574707,1.2457551956176758,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,1,13.309659004211426,6.654829502105713,-1.2759097814559937,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,2,15.049454689025879,7.5247273445129395,-1.3329230546951294,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,3,17.248714447021484,8.624357223510742,1.0609859228134155,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
78,0,12.082523345947266,6.041261672973633,0.6924980878829956,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,1,11.034940719604492,5.517470359802246,0.6349387764930725,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,2,15.410569190979004,7.705284595489502,-0.339866042137146,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,3,20.413240432739258,10.206620216369629,-0.6946752071380615,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,4,7.9395036697387695,3.9697518348693848,-0.5034105777740479,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
79,0,12.297402381896973,6.148701190948486,1.0418317317962646,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,1,14.345356941223145,7.172678470611572,1.0849937200546265,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,2,40.24584197998047,20.122920989990234,-1.462938666343689,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,3,12.43239974975586,6.21619987487793,1.0835022926330566,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,4,4.8578572273254395,2.4289286136627197,0.35756707191467285,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
80,0,3.7892374992370605,1.8946187496185303,-0.5449618101119995,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,1,5.62960147857666,2.81480073928833,0.06479963660240173,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,2,10.720276832580566,5.360138416290283,0.23094210028648376,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,3,8.650453567504883,4.325226783752441,0.3563840985298157,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,4,9.333101272583008,4.666550636291504,0.11141893267631531,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
81,0,16.530012130737305,8.265006065368652,1.2154123783111572,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,1,12.204386711120605,6.102193355560303,1.6411300897598267,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,2,14.735206604003906,7.367603302001953,1.3650752305984497,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,3,27.605998992919922,13.802999496459961,-1.7409510612487793,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
82,0,22.808879852294922,11.404439926147461,-1.545534372329712,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,1,20.369077682495117,10.184538841247559,0.9375023245811462,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,2,19.241422653198242,9.620711326599121,-0.5929580330848694,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,3,16.400985717773438,8.200492858886719,1.6212170124053955,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
83,0,14.23826789855957,7.119133949279785,0.9970471858978271,a_001;a_002;a_003;a_006;a_007;a_009;a_011;a_1a;a_4a;a_5b
83,1,2.3087587356567383,1.1543793678283691,0.08935698121786118,a_001;a_002;a_003;a_006;a_007;a_009;a_011;a_1a;a_4a;a_5b
83,2,10.655585289001465,5.327792644500732,1.345334529876709,a_001;a_002;a_003;a_006;a_007;a_009;a_011;a_1a;a_4a;a_5b
83,3,2.0215604305267334,1.0107802152633667,0.2046705186367035,a_001;a_002;a_003;a_006;a_007;a_009;a_011;a_1a;a_4a;a_5b
83,4,17.945707321166992,8.972853660583496,-1.1171222925186157,a_001;a_002;a_003;a_006;a_007;a_009;a_011;a_1a;a_4a;a_5b
84,0,5.070487976074219,2.5352439880371094,-3.379537582397461,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,1,6.048296928405762,3.024148464202881,-3.868290901184082,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,2,7.5967841148376465,3.7983920574188232,-2.1639413833618164,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
85,0,4.8780837059021,2.43904185295105,-0.34211429953575134,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,1,14.00748348236084,7.00374174118042,1.1687800884246826,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,2,16.138925552368164,8.069462776184082,1.2044012546539307,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,3,44.938987731933594,22.469493865966797,-1.5312886238098145,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,4,12.941498756408691,6.470749378204346,1.1279082298278809,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
86,0,13.656327247619629,6.8281636238098145,-1.775672197341919,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,1,15.44394302368164,7.72197151184082,1.8272640705108643,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,2,11.611417770385742,5.805708885192871,-1.294218897819519,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,3,19.18002700805664,9.59001350402832,1.8417110443115234,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
87,0,10.841516494750977,5.420758247375488,-0.560989260673523,a_002;a_003;a_010;a_011;a_012;a_2a;a_3a;a_4a;a_5a;a_5b
87,1,22.183238983154297,11.091619491577148,1.202779769897461,a_002;a_003;a_010;a_011;a_012;a_2a;a_3a;a_4a;a_5a;a_5b
87,2,21.72507095336914,10.86253547668457,-0.5861790776252747,a_002;a_003;a_010;a_011;a_012;a_2a;a_3a;a_4a;a_5a;a_5b
87,3,12.83177375793457,6.415886878967285,-0.8361660242080688,a_002;a_003;a_010;a_011;a_012;a_2a;a_3a;a_4a;a_5a;a_5b
88,0,15.806825637817383,7.903412818908691,-1.9837920665740967,a_005;a_006;a_009;a_012;a_2b;a_3a;a_3b;a_4a;a_5a
88,1,15.56372356414795,7.781861782073975,1.0448901653289795,a_005;a_006;a_009;a_012;a_2b;a_3a;a_3b;a_4a;a_5a
88,2,13.394747734069824,6.697373867034912,1.075714111328125,a_005;a_006;a_009;a_012;a_2b;a_3a;a_3b;a_4a;a_5a
89,0,9.56226921081543,4.781134605407715,0.9602252244949341,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,1,7.6642842292785645,3.8321421146392822,0.5970072746276855,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,2,13.998429298400879,6.9992146492004395,-1.2867403030395508,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,3,10.1978120803833,5.09890604019165,0.799228310585022,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,4,10.426921844482422,5.213460922241211,-0.4475223422050476,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
90,0,28.800357818603516,14.400178909301758,2.135615825653076,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,1,14.309123992919922,7.154561996459961,-1.4501904249191284,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,2,23.009658813476562,11.504829406738281,-1.6841274499893188,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,3,22.493581771850586,11.246790885925293,-1.1598999500274658,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
91,0,6.827035903930664,3.413517951965332,-0.6631660461425781,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,1,13.576851844787598,6.788425922393799,-0.96466064453125,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,2,26.057113647460938,13.028556823730469,1.347041368484497,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,3,12.68943977355957,6.344719886779785,-0.9826767444610596,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
92,0,23.750627517700195,11.875313758850098,-1.350191593170166,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,1,21.95117950439453,10.975589752197266,-1.75614595413208,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,2,14.01054573059082,7.00527286529541,1.3962087631225586,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,3,13.138150215148926,6.569075107574463,1.6847038269042969,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,4,14.840563774108887,7.420281887054443,1.1677037477493286,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
93,0,22.070913314819336,11.035456657409668,-1.583173394203186,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,1,21.117422103881836,10.558711051940918,1.56363046169281,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,2,24.058177947998047,12.029088973999023,-1.7964813709259033,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
