model,kind,fpr,mean_tpr,mean_split_auc,n_splits
cellcnn,frequency,0.116,0.6656326530612244,0.8558673469387755,98
cellcnn,frequency,0.11800000000000001,0.6656734693877552,0.8558673469387755,98
cellcnn,frequency,0.12,0.6657142857142858,0.8558673469387755,98
cellcnn,frequency,0.122,0.6657551020408163,0.8558673469387755,98
cellcnn,frequency,0.124,0.665795918367347,0.8558673469387755,98
cellcnn,frequency,0.126,0.6658367346938775,0.8558673469387755,98
cellcnn,frequency,0.128,0.6658775510204081,0.8558673469387755,98
cellcnn,frequency,0.13,0.6659183673469387,0.8558673469387755,98
cellcnn,frequency,0.132,0.6659591836734693,0.8558673469387755,98
cellcnn,frequency,0.134,0.666,0.8558673469387755,98
cellcnn,frequency,0.136,0.6660408163265306,0.8558673469387755,98
cellcnn,frequency,0.138,0.6660816326530612,0.8558673469387755,98
cellcnn,frequency,0.14,0.6661224489795918,0.8558673469387755,98
cellcnn,frequency,0.14200000000000002,0.6661632653061224,0.8558673469387755,98
cellcnn,frequency,0.14400000000000002,0.666204081632653,0.8558673469387755,98
cellcnn,frequency,0.146,0.6662448979591837,0.8558673469387755,98
cellcnn,frequency,0.148,0.6662857142857143,0.8558673469387755,98
cellcnn,frequency,0.15,0.6663265306122449,0.8558673469387755,98
cellcnn,frequency,0.152,0.6663673469387755,0.8558673469387755,98
cellcnn,frequency,0.154,0.666408163265306,0.8558673469387755,98
cellcnn,frequency,0.156,0.6664489795918367,0.8558673469387755,98
cellcnn,frequency,0.158,0.6664897959183673,0.8558673469387755,98
cellcnn,frequency,0.16,0.6665306122448978,0.8558673469387755,98
cellcnn,frequency,0.162,0.6665714285714286,0.8558673469387755,98
cellcnn,frequency,0.164,0.6666122448979592,0.8558673469387755,98
cellcnn,frequency,0.166,0.6666530612244898,0.8558673469387755,98
cellcnn,frequency,0.168,0.6666938775510204,0.8558673469387755,98
cellcnn,frequency,0.17,0.666734693877551,0.8558673469387755,98
cellcnn,frequency,0.17200000000000001,0.6667755102040815,0.8558673469387755,98
cellcnn,frequency,0.17400000000000002,0.6668163265306122,0.8558673469387755,98
cellcnn,frequency,0.176,0.6668571428571429,0.8558673469387755,98
cellcnn,frequency,0.178,0.6668979591836734,0.8558673469387755,98
cellcnn,frequency,0.18,0.6669387755102041,0.8558673469387755,98
cellcnn,frequency,0.182,0.6669795918367347,0.8558673469387755,98
cellcnn,frequency,0.184,0.6670204081632652,0.8558673469387755,98
cellcnn,frequency,0.186,0.6670612244897959,0.8558673469387755,98
cellcnn,frequency,0.188,0.6671020408163266,0.8558673469387755,98
cellcnn,frequency,0.19,0.6671428571428571,0.8558673469387755,98
cellcnn,frequency,0.192,0.6671836734693878,0.8558673469387755,98
cellcnn,frequency,0.194,0.6672244897959184,0.8558673469387755,98
cellcnn,frequency,0.196,0.6672653061224489,0.8558673469387755,98
cellcnn,frequency,0.198,0.6673061224489796,0.8558673469387755,98
cellcnn,frequency,0.2,0.6673469387755102,0.8558673469387755,98
cellcnn,frequency,0.202,0.6673877551020407,0.8558673469387755,98
cellcnn,frequency,0.20400000000000001,0.6674285714285715,0.8558673469387755,98
cellcnn,frequency,0.20600000000000002,0.6674693877551021,0.8558673469387755,98
cellcnn,frequency,0.20800000000000002,0.6675102040816326,0.8558673469387755,98
cellcnn,frequency,0.21,0.6675510204081633,0.8558673469387755,98
cellcnn,frequency,0.212,0.6675918367346939,0.8558673469387755,98
cellcnn,frequency,0.214,0.6676326530612244,0.8558673469387755,98
cellcnn,frequency,0.216,0.6676734693877551,0.8558673469387755,98
cellcnn,frequency,0.218,0.6677142857142858,0.8558673469387755,98
cellcnn,frequency,0.22,0.6677551020408163,0.8558673469387755,98
cellcnn,frequency,0.222,0.667795918367347,0.8558673469387755,98
cellcnn,frequency,0.224,0.6678367346938776,0.8558673469387755,98
cellcnn,frequency,0.226,0.6678775510204081,0.8558673469387755,98
cellcnn,frequency,0.228,0.6679183673469388,0.8558673469387755,98
cellcnn,frequency,0.23,0.6679591836734695,0.8558673469387755,98
cellcnn,frequency,0.232,0.668,0.8558673469387755,98
cellcnn,frequency,0.234,0.6680408163265307,0.8558673469387755,98
cellcnn,frequency,0.23600000000000002,0.6680816326530613,0.8558673469387755,98
cellcnn,frequency,0.23800000000000002,0.6681224489795918,0.8558673469387755,98
cellcnn,frequency,0.24,0.6681632653061225,0.8558673469387755,98
cellcnn,frequency,0.242,0.6682040816326531,0.8558673469387755,98
cellcnn,frequency,0.244,0.6682448979591836,0.8558673469387755,98
cellcnn,frequency,0.246,0.6682857142857144,0.8558673469387755,98
cellcnn,frequency,0.248,0.668326530612245,0.8558673469387755,98
cellcnn,frequency,0.25,0.8469387755102041,0.8558673469387755,98
cellcnn,frequency,0.252,0.8470340136054423,0.8558673469387755,98
cellcnn,frequency,0.254,0.8471292517006802,0.8558673469387755,98
cellcnn,frequency,0.256,0.8472244897959182,0.8558673469387755,98
cellcnn,frequency,0.258,0.8473197278911565,0.8558673469387755,98
cellcnn,frequency,0.26,0.8474149659863945,0.8558673469387755,98
cellcnn,frequency,0.262,0.8475102040816328,0.8558673469387755,98
cellcnn,frequency,0.264,0.8476054421768707,0.8558673469387755,98
cellcnn,frequency,0.266,0.8477006802721088,0.8558673469387755,98
cellcnn,frequency,0.268,0.847795918367347,0.8558673469387755,98
cellcnn,frequency,0.27,0.8478911564625852,0.8558673469387755,98
cellcnn,frequency,0.272,0.847986394557823,0.8558673469387755,98
cellcnn,frequency,0.274,0.8480816326530611,0.8558673469387755,98
cellcnn,frequency,0.276,0.8481768707482994,0.8558673469387755,98
cellcnn,frequency,0.278,0.8482721088435374,0.8558673469387755,98
cellcnn,frequency,0.28,0.8483673469387757,0.8558673469387755,98
cellcnn,frequency,0.28200000000000003,0.8484625850340134,0.8558673469387755,98
cellcnn,frequency,0.28400000000000003,0.8485578231292517,0.8558673469387755,98
cellcnn,frequency,0.28600000000000003,0.8486530612244899,0.8558673469387755,98
cellcnn,frequency,0.28800000000000003,0.848748299319728,0.8558673469387755,98
cellcnn,frequency,0.29,0.8488435374149659,0.8558673469387755,98
cellcnn,frequency,0.292,0.848938775510204,0.8558673469387755,98
cellcnn,frequency,0.294,0.8490340136054422,0.8558673469387755,98
cellcnn,frequency,0.296,0.8491292517006803,0.8558673469387755,98
cellcnn,frequency,0.298,0.8492244897959184,0.8558673469387755,98
cellcnn,frequency,0.3,0.8493197278911563,0.8558673469387755,98
cellcnn,frequency,0.302,0.8494149659863945,0.8558673469387755,98
cellcnn,frequency,0.304,0.8495102040816328,0.8558673469387755,98
cellcnn,frequency,0.306,0.8496054421768706,0.8558673469387755,98
cellcnn,frequency,0.308,0.8497006802721088,0.8558673469387755,98
cellcnn,frequency,0.31,0.8497959183673469,0.8558673469387755,98
cellcnn,frequency,0.312,0.8498911564625851,0.8558673469387755,98
cellcnn,frequency,0.314,0.8499863945578232,0.8558673469387755,98
cellcnn,frequency,0.316,0.8500816326530612,0.8558673469387755,98
cellcnn,frequency,0.318,0.8501768707482992,0.8558673469387755,98
cellcnn,frequency,0.32,0.8502721088435374,0.8558673469387755,98
cellcnn,frequency,0.322,0.8503673469387757,0.8558673469387755,98
cellcnn,frequency,0.324,0.8504625850340135,0.8558673469387755,98
cellcnn,frequency,0.326,0.8505578231292517,0.8558673469387755,98
cellcnn,frequency,0.328,0.8506530612244898,0.8558673469387755,98
cellcnn,frequency,0.33,0.850748299319728,0.8558673469387755,98
cellcnn,frequency,0.332,0.8508435374149661,0.8558673469387755,98
cellcnn,frequency,0.334,0.850938775510204,0.8558673469387755,98
cellcnn,frequency,0.336,0.8510340136054421,0.8558673469387755,98
cellcnn,frequency,0.338,0.8511292517006803,0.8558673469387755,98
cellcnn,frequency,0.34,0.8512244897959186,0.8558673469387755,98
cellcnn,frequency,0.342,0.8513197278911563,0.8558673469387755,98
cellcnn,frequency,0.34400000000000003,0.8514149659863945,0.8558673469387755,98
cellcnn,frequency,0.34600000000000003,0.8515102040816326,0.8558673469387755,98
cellcnn,frequency,0.34800000000000003,0.8516054421768708,0.8558673469387755,98
cellcnn,frequency,0.35000000000000003,0.851700680272109,0.8558673469387755,98
cellcnn,frequency,0.352,0.8517959183673468,0.8558673469387755,98
cellcnn,frequency,0.354,0.851891156462585,0.8558673469387755,98
cellcnn,frequency,0.356,0.8519863945578232,0.8558673469387755,98
cellcnn,frequency,0.358,0.8520816326530612,0.8558673469387755,98
cellcnn,frequency,0.36,0.8521768707482992,0.8558673469387755,98
cellcnn,frequency,0.362,0.8522721088435374,0.8558673469387755,98
cellcnn,frequency,0.364,0.8523673469387755,0.8558673469387755,98
cellcnn,frequency,0.366,0.8524625850340137,0.8558673469387755,98
cellcnn,frequency,0.368,0.8525578231292518,0.8558673469387755,98
cellcnn,frequency,0.37,0.8526530612244897,0.8558673469387755,98
cellcnn,frequency,0.372,0.8527482993197278,0.8558673469387755,98
cellcnn,frequency,0.374,0.8528435374149661,0.8558673469387755,98
cellcnn,frequency,0.376,0.852938775510204,0.8558673469387755,98
cellcnn,frequency,0.378,0.8530340136054421,0.8558673469387755,98
cellcnn,frequency,0.38,0.8531292517006803,0.8558673469387755,98
cellcnn,frequency,0.382,0.8532244897959184,0.8558673469387755,98
cellcnn,frequency,0.384,0.8533197278911566,0.8558673469387755,98
cellcnn,frequency,0.386,0.8534149659863945,0.8558673469387755,98
cellcnn,frequency,0.388,0.8535102040816326,0.8558673469387755,98
cellcnn,frequency,0.39,0.8536054421768707,0.8558673469387755,98
cellcnn,frequency,0.392,0.853700680272109,0.8558673469387755,98
cellcnn,frequency,0.394,0.8537959183673468,0.8558673469387755,98
cellcnn,frequency,0.396,0.853891156462585,0.8558673469387755,98
cellcnn,frequency,0.398,0.8539863945578232,0.8558673469387755,98
cellcnn,frequency,0.4,0.8540816326530613,0.8558673469387755,98
cellcnn,frequency,0.402,0.8541768707482995,0.8558673469387755,98
cellcnn,frequency,0.404,0.8542721088435374,0.8558673469387755,98
cellcnn,frequency,0.406,0.8543673469387755,0.8558673469387755,98
cellcnn,frequency,0.40800000000000003,0.8544625850340136,0.8558673469387755,98
cellcnn,frequency,0.41000000000000003,0.8545578231292518,0.8558673469387755,98
cellcnn,frequency,0.41200000000000003,0.8546530612244897,0.8558673469387755,98
cellcnn,frequency,0.41400000000000003,0.8547482993197278,0.8558673469387755,98
cellcnn,frequency,0.41600000000000004,0.8548435374149659,0.8558673469387755,98
cellcnn,frequency,0.418,0.8549387755102041,0.8558673469387755,98
cellcnn,frequency,0.42,0.8550340136054422,0.8558673469387755,98
cellcnn,frequency,0.422,0.8551292517006801,0.8558673469387755,98
cellcnn,frequency,0.424,0.8552244897959184,0.8558673469387755,98
cellcnn,frequency,0.426,0.8553197278911565,0.8558673469387755,98
cellcnn,frequency,0.428,0.8554149659863947,0.8558673469387755,98
cellcnn,frequency,0.43,0.8555102040816326,0.8558673469387755,98
cellcnn,frequency,0.432,0.8556054421768707,0.8558673469387755,98
cellcnn,frequency,0.434,0.8557006802721088,0.8558673469387755,98
cellcnn,frequency,0.436,0.855795918367347,0.8558673469387755,98
cellcnn,frequency,0.438,0.8558911564625851,0.8558673469387755,98
cellcnn,frequency,0.44,0.855986394557823,0.8558673469387755,98
cellcnn,frequency,0.442,0.8560816326530613,0.8558673469387755,98
cellcnn,frequency,0.444,0.8561768707482994,0.8558673469387755,98
cellcnn,frequency,0.446,0.8562721088435373,0.8558673469387755,98
cellcnn,frequency,0.448,0.8563673469387755,0.8558673469387755,98
cellcnn,frequency,0.45,0.8564625850340136,0.8558673469387755,98
cellcnn,frequency,0.452,0.8565578231292517,0.8558673469387755,98
cellcnn,frequency,0.454,0.8566530612244899,0.8558673469387755,98
cellcnn,frequency,0.456,0.8567482993197278,0.8558673469387755,98
cellcnn,frequency,0.458,0.8568435374149659,0.8558673469387755,98
cellcnn,frequency,0.46,0.8569387755102041,0.8558673469387755,98
cellcnn,frequency,0.462,0.8570340136054423,0.8558673469387755,98
cellcnn,frequency,0.464,0.8571292517006801,0.8558673469387755,98
cellcnn,frequency,0.466,0.8572244897959184,0.8558673469387755,98
cellcnn,frequency,0.468,0.8573197278911565,0.8558673469387755,98
cellcnn,frequency,0.47000000000000003,0.8574149659863946,0.8558673469387755,98
cellcnn,frequency,0.47200000000000003,0.8575102040816328,0.8558673469387755,98
cellcnn,frequency,0.47400000000000003,0.8576054421768706,0.8558673469387755,98
cellcnn,frequency,0.47600000000000003,0.8577006802721088,0.8558673469387755,98
cellcnn,frequency,0.47800000000000004,0.857795918367347,0.8558673469387755,98
cellcnn,frequency,0.48,0.8578911564625851,0.8558673469387755,98
cellcnn,frequency,0.482,0.857986394557823,0.8558673469387755,98
cellcnn,frequency,0.484,0.8580816326530613,0.8558673469387755,98
cellcnn,frequency,0.486,0.8581768707482993,0.8558673469387755,98
cellcnn,frequency,0.488,0.8582721088435374,0.8558673469387755,98
cellcnn,frequency,0.49,0.8583673469387756,0.8558673469387755,98
cellcnn,frequency,0.492,0.8584625850340135,0.8558673469387755,98
cellcnn,frequency,0.494,0.8585578231292517,0.8558673469387755,98
cellcnn,frequency,0.496,0.8586530612244899,0.8558673469387755,98
cellcnn,frequency,0.498,0.8587482993197278,0.8558673469387755,98
cellcnn,frequency,0.5,0.9302721088435375,0.8558673469387755,98
cellcnn,frequency,0.502,0.9303061224489796,0.8558673469387755,98
cellcnn,frequency,0.504,0.9303401360544218,0.8558673469387755,98
cellcnn,frequency,0.506,0.9303741496598639,0.8558673469387755,98
cellcnn,frequency,0.508,0.9304081632653061,0.8558673469387755,98
cellcnn,frequency,0.51,0.9304421768707484,0.8558673469387755,98
cellcnn,frequency,0.512,0.9304761904761905,0.8558673469387755,98
cellcnn,frequency,0.514,0.9305102040816327,0.8558673469387755,98
cellcnn,frequency,0.516,0.930544217687075,0.8558673469387755,98
cellcnn,frequency,0.518,0.930578231292517,0.8558673469387755,98
cellcnn,frequency,0.52,0.9306122448979592,0.8558673469387755,98
cellcnn,frequency,0.522,0.9306462585034013,0.8558673469387755,98
cellcnn,frequency,0.524,0.9306802721088435,0.8558673469387755,98
cellcnn,frequency,0.526,0.9307142857142856,0.8558673469387755,98
cellcnn,frequency,0.528,0.9307482993197279,0.8558673469387755,98
cellcnn,frequency,0.53,0.9307823129251701,0.8558673469387755,98
cellcnn,frequency,0.532,0.9308163265306122,0.8558673469387755,98
cellcnn,frequency,0.534,0.9308503401360545,0.8558673469387755,98
cellcnn,frequency,0.536,0.9308843537414967,0.8558673469387755,98
cellcnn,frequency,0.538,0.9309183673469387,0.8558673469387755,98
cellcnn,frequency,0.54,0.930952380952381,0.8558673469387755,98
cellcnn,frequency,0.542,0.9309863945578231,0.8558673469387755,98
cellcnn,frequency,0.544,0.9310204081632653,0.8558673469387755,98
cellcnn,frequency,0.546,0.9310544217687076,0.8558673469387755,98
cellcnn,frequency,0.548,0.9310884353741496,0.8558673469387755,98
cellcnn,frequency,0.55,0.9311224489795918,0.8558673469387755,98
cellcnn,frequency,0.552,0.9311564625850342,0.8558673469387755,98
cellcnn,frequency,0.554,0.9311904761904762,0.8558673469387755,98
cellcnn,frequency,0.556,0.9312244897959183,0.8558673469387755,98
cellcnn,frequency,0.558,0.9312585034013605,0.8558673469387755,98
cellcnn,frequency,0.56,0.9312925170068027,0.8558673469387755,98
cellcnn,frequency,0.562,0.9313265306122449,0.8558673469387755,98
cellcnn,frequency,0.5640000000000001,0.9313605442176871,0.8558673469387755,98
cellcnn,frequency,0.5660000000000001,0.9313945578231293,0.8558673469387755,98
cellcnn,frequency,0.5680000000000001,0.9314285714285715,0.8558673469387755,98
cellcnn,frequency,0.5700000000000001,0.9314625850340136,0.8558673469387755,98
cellcnn,frequency,0.5720000000000001,0.9314965986394559,0.8558673469387755,98
cellcnn,frequency,0.5740000000000001,0.9315306122448979,0.8558673469387755,98
cellcnn,frequency,0.5760000000000001,0.9315646258503401,0.8558673469387755,98
cellcnn,frequency,0.578,0.9315986394557824,0.8558673469387755,98
cellcnn,frequency,0.58,0.9316326530612244,0.8558673469387755,98
cellcnn,frequency,0.582,0.9316666666666666,0.8558673469387755,98
cellcnn,frequency,0.584,0.931700680272109,0.8558673469387755,98
cellcnn,frequency,0.586,0.931734693877551,0.8558673469387755,98
cellcnn,frequency,0.588,0.9317687074829932,0.8558673469387755,98
cellcnn,frequency,0.59,0.9318027210884353,0.8558673469387755,98
cellcnn,frequency,0.592,0.9318367346938775,0.8558673469387755,98
cellcnn,frequency,0.594,0.9318707482993196,0.8558673469387755,98
cellcnn,frequency,0.596,0.9319047619047619,0.8558673469387755,98
cellcnn,frequency,0.598,0.9319387755102041,0.8558673469387755,98
cellcnn,frequency,0.6,0.9319727891156462,0.8558673469387755,98
cellcnn,frequency,0.602,0.9320068027210885,0.8558673469387755,98
cellcnn,frequency,0.604,0.9320408163265307,0.8558673469387755,98
cellcnn,frequency,0.606,0.9320748299319728,0.8558673469387755,98
cellcnn,frequency,0.608,0.932108843537415,0.8558673469387755,98
cellcnn,frequency,0.61,0.932142857142857,0.8558673469387755,98
cellcnn,frequency,0.612,0.9321768707482992,0.8558673469387755,98
cellcnn,frequency,0.614,0.9322108843537416,0.8558673469387755,98
cellcnn,frequency,0.616,0.9322448979591836,0.8558673469387755,98
cellcnn,frequency,0.618,0.9322789115646258,0.8558673469387755,98
cellcnn,frequency,0.62,0.9323129251700681,0.8558673469387755,98
cellcnn,frequency,0.622,0.9323469387755102,0.8558673469387755,98
cellcnn,frequency,0.624,0.9323809523809524,0.8558673469387755,98
cellcnn,frequency,0.626,0.9324149659863945,0.8558673469387755,98
cellcnn,frequency,0.628,0.9324489795918367,0.8558673469387755,98
cellcnn,frequency,0.63,0.9324829931972788,0.8558673469387755,98
cellcnn,frequency,0.632,0.9325170068027211,0.8558673469387755,98
cellcnn,frequency,0.634,0.9325510204081633,0.8558673469387755,98
cellcnn,frequency,0.636,0.9325850340136054,0.8558673469387755,98
cellcnn,frequency,0.638,0.9326190476190477,0.8558673469387755,98
cellcnn,frequency,0.64,0.9326530612244899,0.8558673469387755,98
cellcnn,frequency,0.642,0.932687074829932,0.8558673469387755,98
cellcnn,frequency,0.644,0.9327210884353742,0.8558673469387755,98
cellcnn,frequency,0.646,0.9327551020408162,0.8558673469387755,98
cellcnn,frequency,0.648,0.9327891156462584,0.8558673469387755,98
cellcnn,frequency,0.65,0.9328231292517007,0.8558673469387755,98
cellcnn,frequency,0.652,0.9328571428571428,0.8558673469387755,98
cellcnn,frequency,0.654,0.932891156462585,0.8558673469387755,98
cellcnn,frequency,0.656,0.9329251700680273,0.8558673469387755,98
cellcnn,frequency,0.658,0.9329591836734694,0.8558673469387755,98
cellcnn,frequency,0.66,0.9329931972789115,0.8558673469387755,98
cellcnn,frequency,0.662,0.9330272108843537,0.8558673469387755,98
cellcnn,frequency,0.664,0.9330612244897959,0.8558673469387755,98
cellcnn,frequency,0.666,0.9330952380952381,0.8558673469387755,98
cellcnn,frequency,0.668,0.9331292517006803,0.8558673469387755,98
cellcnn,frequency,0.67,0.9331632653061225,0.8558673469387755,98
cellcnn,frequency,0.672,0.9331972789115647,0.8558673469387755,98
cellcnn,frequency,0.674,0.9332312925170069,0.8558673469387755,98
cellcnn,frequency,0.676,0.9332653061224491,0.8558673469387755,98
cellcnn,frequency,0.678,0.933299319727891,0.8558673469387755,98
cellcnn,frequency,0.68,0.9333333333333333,0.8558673469387755,98
cellcnn,frequency,0.682,0.9333673469387755,0.8558673469387755,98
cellcnn,frequency,0.684,0.9334013605442176,0.8558673469387755,98
cellcnn,frequency,0.686,0.9334353741496599,0.8558673469387755,98
cellcnn,frequency,0.6880000000000001,0.9334693877551021,0.8558673469387755,98
cellcnn,frequency,0.6900000000000001,0.9335034013605442,0.8558673469387755,98
cellcnn,frequency,0.6920000000000001,0.9335374149659864,0.8558673469387755,98
cellcnn,frequency,0.6940000000000001,0.9335714285714287,0.8558673469387755,98
cellcnn,frequency,0.6960000000000001,0.9336054421768707,0.8558673469387755,98
cellcnn,frequency,0.6980000000000001,0.9336394557823128,0.8558673469387755,98
cellcnn,frequency,0.7000000000000001,0.9336734693877551,0.8558673469387755,98
cellcnn,frequency,0.7020000000000001,0.9337074829931973,0.8558673469387755,98
cellcnn,frequency,0.704,0.9337414965986394,0.8558673469387755,98
cellcnn,frequency,0.706,0.9337755102040817,0.8558673469387755,98
cellcnn,frequency,0.708,0.9338095238095239,0.8558673469387755,98
cellcnn,frequency,0.71,0.933843537414966,0.8558673469387755,98
cellcnn,frequency,0.712,0.9338775510204083,0.8558673469387755,98
cellcnn,frequency,0.714,0.9339115646258502,0.8558673469387755,98
cellcnn,frequency,0.716,0.9339455782312924,0.8558673469387755,98
cellcnn,frequency,0.718,0.9339795918367347,0.8558673469387755,98
cellcnn,frequency,0.72,0.9340136054421768,0.8558673469387755,98
cellcnn,frequency,0.722,0.934047619047619,0.8558673469387755,98
cellcnn,frequency,0.724,0.9340816326530613,0.8558673469387755,98
cellcnn,frequency,0.726,0.9341156462585034,0.8558673469387755,98
cellcnn,frequency,0.728,0.9341496598639456,0.8558673469387755,98
cellcnn,frequency,0.73,0.9341836734693877,0.8558673469387755,98
cellcnn,frequency,0.732,0.9342176870748299,0.8558673469387755,98
cellcnn,frequency,0.734,0.934251700680272,0.8558673469387755,98
cellcnn,frequency,0.736,0.9342857142857143,0.8558673469387755,98
cellcnn,frequency,0.738,0.9343197278911565,0.8558673469387755,98
